date,efa_block,product,avail_gbp_mw_h
2025-01-24,1,DCH,1.531
2025-01-24,1,DML,1.86
2025-01-24,1,DMH,0.918
2025-01-24,1,DRL,6.403
2025-01-24,1,DRH,1.253
2025-01-24,2,DCL,2.769
2025-01-24,2,DCH,0.722
2025-01-24,2,DML,3.453
2025-01-24,2,DMH,0.567
2025-01-24,2,DRL,2.683
2025-01-24,2,DRH,2.043
2025-01-24,3,DCL,3.38
2025-01-24,3,DCH,0.419
2025-01-24,3,DML,1.42
2025-01-24,3,DMH,1.644
2025-01-24,3,DRL,1.965
2025-01-24,3,DRH,1.716
2025-01-24,4,DCL,3.463
2025-01-24,4,DCH,2.529
2025-01-24,4,DML,1.84
2025-01-24,4,DMH,1.324
2025-01-24,4,DRL,5.92
2025-01-24,4,DRH,1.838
2025-01-24,5,DCL,4.094
2025-01-24,5,DCH,4.14
2025-01-24,5,DML,5.654
2025-01-24,5,DMH,1.122
2025-01-24,5,DRL,7.781
2025-01-24,5,DRH,1.027
2025-01-24,6,DCL,4.873
2025-01-24,6,DCH,2.077
2025-01-24,6,DML,4.883
2025-01-24,6,DMH,1.235
2025-01-24,6,DRL,4.798
2025-01-24,6,DRH,1.268
2025-01-25,1,DCL,3.973
2025-01-25,1,DCH,0.43
2025-01-25,1,DML,2.733
2025-01-25,1,DMH,0.29
2025-01-25,1,DRL,3.383
2025-01-25,1,DRH,2.751
2025-01-25,2,DCL,2.6
2025-01-25,2,DCH,1.223
2025-01-25,2,DML,1.666
2025-01-25,2,DMH,1.134
2025-01-25,2,DRL,3.708
2025-01-25,2,DRH,1.198
2025-01-25,3,DCL,3.302
2025-01-25,3,DCH,1.776
2025-01-25,3,DML,1.198
2025-01-25,3,DMH,1.268
2025-01-25,3,DRL,4.137
2025-01-25,3,DRH,3.733
2025-01-25,4,DCL,2.18
2025-01-25,4,DCH,1.448
2025-01-25,4,DML,3.261
2025-01-25,4,DMH,1.425
2025-01-25,4,DRL,4.307
2025-01-25,4,DRH,2.045
2025-01-25,5,DCL,4.697
2025-01-25,5,DCH,1.786
2025-01-25,5,DML,1.895
2025-01-25,5,DMH,1.725
2025-01-25,5,DRL,5.796
2025-01-25,5,DRH,6.045
2025-01-25,6,DCL,6.68
2025-01-25,6,DCH,1.529
2025-01-25,6,DML,1.515
2025-01-25,6,DMH,0.693
2025-01-25,6,DRL,8.007
2025-01-25,6,DRH,1.314
2025-01-26,1,DCL,2.553
2025-01-26,1,DCH,1.267
2025-01-26,1,DML,1.598
2025-01-26,1,DMH,1.874
2025-01-26,1,DRL,8.103
2025-01-26,1,DRH,3.576
2025-01-26,2,DCL,3.083
2025-01-26,2,DCH,0.762
2025-01-26,2,DML,2.373
2025-01-26,2,DMH,0.507
2025-01-26,2,DRL,4.549
2025-01-26,2,DRH,3.127
2025-01-26,3,DCL,3.265
2025-01-26,3,DCH,2.727
2025-01-26,3,DML,3.358
2025-01-26,3,DMH,3.874
2025-01-26,3,DRL,2.953
2025-01-26,3,DRH,1.23
2025-01-26,4,DCL,4.696
2025-01-26,4,DCH,1.222
2025-01-26,4,DML,5.031
2025-01-26,4,DMH,9.323
2025-01-26,4,DRL,6.687
2025-01-26,4,DRH,2.357
2025-01-26,5,DCL,10.456
2025-01-26,5,DCH,2.071
2025-01-26,5,DML,2.246
2025-01-26,5,DMH,3.646
2025-01-26,5,DRL,6.928
2025-01-26,5,DRH,1.418
2025-01-26,6,DCL,3.176
2025-01-26,6,DCH,1.085
2025-01-26,6,DML,4.336
2025-01-26,6,DMH,1.084
2025-01-26,6,DRL,6.827
2025-01-26,6,DRH,1.415
2025-01-27,1,DCL,3.364
2025-01-27,1,DCH,1.187
2025-01-27,1,DML,1.648
2025-01-27,1,DMH,0.765
2025-01-27,1,DRL,4.382
2025-01-27,1,DRH,1.1
2025-01-27,2,DCL,1.067
2025-01-27,2,DCH,0.826
2025-01-27,2,DML,1.944
2025-01-27,2,DMH,2.279
2025-01-27,2,DRL,1.243
2025-01-27,2,DRH,1.495
2025-01-27,3,DCL,4.205
2025-01-27,3,DCH,2.611
2025-01-27,3,DML,2.058
2025-01-27,3,DMH,0.774
2025-01-27,3,DRL,3.803
2025-01-27,3,DRH,1.129
2025-01-27,4,DCL,2.94
2025-01-27,4,DCH,2.666
2025-01-27,4,DML,2.25
2025-01-27,4,DMH,1.707
2025-01-27,4,DRL,5.174
2025-01-27,4,DRH,3.25
2025-01-27,5,DCL,3.805
2025-01-27,5,DCH,1.418
2025-01-27,5,DML,5.7
2025-01-27,5,DMH,1.604
2025-01-27,5,DRL,11.331
2025-01-27,5,DRH,3.074
2025-01-27,6,DCL,3.998
2025-01-27,6,DCH,2.143
2025-01-27,6,DML,3.083
2025-01-27,6,DMH,1.457
2025-01-27,6,DRL,12.316
2025-01-27,6,DRH,4.494
2025-01-28,1,DCL,4.227
2025-01-28,1,DCH,2.4
2025-01-28,1,DML,2.16
2025-01-28,1,DMH,3.112
2025-01-28,1,DRL,4.247
2025-01-28,1,DRH,0.93
2025-01-28,2,DCL,2.088
2025-01-28,2,DCH,1.568
2025-01-28,2,DML,2.639
2025-01-28,2,DMH,1.56
2025-01-28,2,DRL,2.804
2025-01-28,2,DRH,2.859
2025-01-28,3,DCL,2.646
2025-01-28,3,DCH,1.206
2025-01-28,3,DML,3.279
2025-01-28,3,DMH,0.882
2025-01-28,3,DRL,3.258
2025-01-28,3,DRH,1.028
2025-01-28,4,DCL,7.589
2025-01-28,4,DCH,3.011
2025-01-28,4,DML,2.814
2025-01-28,4,DMH,0.588
2025-01-28,4,DRL,14.848
2025-01-28,4,DRH,2.717
2025-01-28,5,DCL,3.093
2025-01-28,5,DCH,3.124
2025-01-28,5,DML,4.058
2025-01-28,5,DMH,2.147
2025-01-28,5,DRL,6.589
2025-01-28,5,DRH,2.962
2025-01-28,6,DCL,4.121
2025-01-28,6,DCH,0.765
2025-01-28,6,DML,1.57
2025-01-28,6,DMH,0.926
2025-01-28,6,DRL,1.784
2025-01-28,6,DRH,4.979
2025-01-29,1,DCL,4.669
2025-01-29,1,DCH,0.525
2025-01-29,1,DML,0.982
2025-01-29,1,DMH,2.04
2025-01-29,1,DRL,3.974
2025-01-29,1,DRH,1.884
2025-01-29,2,DCL,1.9
2025-01-29,2,DCH,0.294
2025-01-29,2,DML,0.824
2025-01-29,2,DMH,1.893
2025-01-29,2,DRL,1.976
2025-01-29,2,DRH,1.301
2025-01-29,3,DCL,2.519
2025-01-29,3,DCH,1.649
2025-01-29,3,DML,2.7
2025-01-29,3,DMH,3.247
2025-01-29,3,DRL,5.293
2025-01-29,3,DRH,3.58
2025-01-29,4,DCL,3.796
2025-01-29,4,DCH,4.97
2025-01-29,4,DML,5.583
2025-01-29,4,DMH,2.239
2025-01-29,4,DRL,6.921
2025-01-29,4,DRH,5.402
2025-01-29,5,DCL,3.141
2025-01-29,5,DCH,1.731
2025-01-29,5,DML,4.306
2025-01-29,5,DMH,1.698
2025-01-29,5,DRL,10.857
2025-01-29,5,DRH,18.701
2025-01-29,6,DCL,5.141
2025-01-29,6,DCH,1.301
2025-01-29,6,DML,8.114
2025-01-29,6,DMH,0.946
2025-01-29,6,DRL,4.894
2025-01-29,6,DRH,3.387
2025-01-30,1,DCL,1.552
2025-01-30,1,DCH,1.237
2025-01-30,1,DML,1.463
2025-01-30,1,DMH,0.596
2025-01-30,1,DRL,3.347
2025-01-30,1,DRH,2.581
2025-01-30,2,DCL,1.022
2025-01-30,2,DCH,0.514
2025-01-30,2,DML,1.479
2025-01-30,2,DMH,2.572
2025-01-30,2,DRL,7.641
2025-01-30,2,DRH,2.227
2025-01-30,3,DCL,2.649
2025-01-30,3,DCH,2.071
2025-01-30,3,DML,0.934
2025-01-30,3,DMH,1.16
2025-01-30,3,DRL,2.736
2025-01-30,3,DRH,1.639
2025-01-30,4,DCL,3.448
2025-01-30,4,DCH,1.015
2025-01-30,4,DML,2.741
2025-01-30,4,DMH,1.08
2025-01-30,4,DRL,3.476
2025-01-30,4,DRH,4.949
2025-01-30,5,DCL,2.996
2025-01-30,5,DCH,2.713
2025-01-30,5,DML,3.182
2025-01-30,5,DMH,1.559
2025-01-30,5,DRL,5.326
2025-01-30,5,DRH,14.721
2025-01-30,6,DCL,7.767
2025-01-30,6,DCH,2.375
2025-01-30,6,DML,2.733
2025-01-30,6,DMH,1.199
2025-01-30,6,DRL,5.682
2025-01-30,6,DRH,3.813
2025-01-31,1,DCL,3.31
2025-01-31,1,DCH,1.224
2025-01-31,1,DML,2.764
2025-01-31,1,DMH,0.945
2025-01-31,1,DRL,6.019
2025-01-31,1,DRH,0.458
2025-01-31,2,DCL,2.609
2025-01-31,2,DCH,1.358
2025-01-31,2,DML,1.907
2025-01-31,2,DMH,0.587
2025-01-31,2,DRL,2.55
2025-01-31,2,DRH,0.896
2025-01-31,3,DCL,4.312
2025-01-31,3,DCH,1.979
2025-01-31,3,DML,1.396
2025-01-31,3,DMH,0.586
2025-01-31,3,DRL,6.838
2025-01-31,3,DRH,1.01
2025-01-31,4,DCL,5.305
2025-01-31,4,DCH,4.59
2025-01-31,4,DML,0.849
2025-01-31,4,DMH,0.984
2025-01-31,4,DRL,7.205
2025-01-31,4,DRH,1.886
2025-01-31,5,DCL,6.393
2025-01-31,5,DCH,1.516
2025-01-31,5,DML,6.594
2025-01-31,5,DMH,2.58
2025-01-31,5,DRL,12.253
2025-01-31,5,DRH,1.905
2025-01-31,6,DCL,5.89
2025-01-31,6,DCH,0.826
2025-01-31,6,DML,5.955
2025-01-31,6,DMH,1.255
2025-01-31,6,DRL,4.956
2025-01-31,6,DRH,2.486
2025-02-01,1,DCL,4.106
2025-02-01,1,DCH,1.045
2025-02-01,1,DML,2.752
2025-02-01,1,DMH,1.115
2025-02-01,1,DRL,4.124
2025-02-01,1,DRH,1.744
2025-02-01,2,DCL,1.561
2025-02-01,2,DCH,1.2
2025-02-01,2,DML,1.819
2025-02-01,2,DMH,0.299
2025-02-01,2,DRL,2.721
2025-02-01,2,DRH,2.802
2025-02-01,3,DCL,7.962
2025-02-01,3,DCH,1.84
2025-02-01,3,DML,8.402
2025-02-01,3,DMH,0.754
2025-02-01,3,DRL,1.755
2025-02-01,3,DRH,2.015
2025-02-01,4,DCL,3.271
2025-02-01,4,DCH,1.255
2025-02-01,4,DML,4.58
2025-02-01,4,DMH,2.327
2025-02-01,4,DRL,8.098
2025-02-01,4,DRH,2.051
2025-02-01,5,DCL,3.317
2025-02-01,5,DCH,1.176
2025-02-01,5,DML,7.537
2025-02-01,5,DMH,1.145
2025-02-01,5,DRL,7.066
2025-02-01,5,DRH,5.393
2025-02-01,6,DCL,1.632
2025-02-01,6,DCH,1.256
2025-02-01,6,DML,4.248
2025-02-01,6,DMH,0.996
2025-02-01,6,DRL,11.646
2025-02-01,6,DRH,2.378
2025-02-02,1,DCL,2.8
2025-02-02,1,DCH,1.158
2025-02-02,1,DML,3.907
2025-02-02,1,DMH,0.306
2025-02-02,1,DRL,3.822
2025-02-02,1,DRH,1.713
2025-02-02,2,DCL,3.465
2025-02-02,2,DCH,1.258
2025-02-02,2,DML,1.756
2025-02-02,2,DMH,2.355
2025-02-02,2,DRL,4.918
2025-02-02,2,DRH,1.072
2025-02-02,3,DCL,4.359
2025-02-02,3,DCH,1.668
2025-02-02,3,DML,1.809
2025-02-02,3,DMH,1.529
2025-02-02,3,DRL,3.301
2025-02-02,3,DRH,1.615
2025-02-02,4,DCL,0.862
2025-02-02,4,DCH,2.505
2025-02-02,4,DML,2.296
2025-02-02,4,DMH,0.803
2025-02-02,4,DRL,3.505
2025-02-02,4,DRH,1.811
2025-02-02,5,DCL,7.378
2025-02-02,5,DCH,3.359
2025-02-02,5,DML,6.725
2025-02-02,5,DMH,1.629
2025-02-02,5,DRL,7.703
2025-02-02,5,DRH,4.477
2025-02-02,6,DCL,2.074
2025-02-02,6,DCH,1.212
2025-02-02,6,DML,2.505
2025-02-02,6,DMH,2.026
2025-02-02,6,DRL,3.974
2025-02-02,6,DRH,1.977
2025-02-03,1,DCL,4.406
2025-02-03,1,DCH,1.009
2025-02-03,1,DML,1.371
2025-02-03,1,DMH,1.566
2025-02-03,1,DRL,2.851
2025-02-03,1,DRH,1.955
2025-02-03,2,DCL,1.963
2025-02-03,2,DCH,0.954
2025-02-03,2,DML,4.552
2025-02-03,2,DMH,0.483
2025-02-03,2,DRL,4.601
2025-02-03,2,DRH,2.643
2025-02-03,3,DCL,4.336
2025-02-03,3,DCH,1.235
2025-02-03,3,DML,2.591
2025-02-03,3,DMH,1.488
2025-02-03,3,DRL,6.223
2025-02-03,3,DRH,1.517
2025-02-03,4,DCL,3.825
2025-02-03,4,DCH,0.613
2025-02-03,4,DML,3.484
2025-02-03,4,DMH,2.354
2025-02-03,4,DRL,6.27
2025-02-03,4,DRH,1.588
2025-02-03,5,DCL,3.16
2025-02-03,5,DCH,2.487
2025-02-03,5,DML,3.403
2025-02-03,5,DMH,1.766
2025-02-03,5,DRL,10.861
2025-02-03,5,DRH,5.432
2025-02-03,6,DCL,3.475
2025-02-03,6,DCH,2.102
2025-02-03,6,DML,4.203
2025-02-03,6,DMH,0.73
2025-02-03,6,DRL,3.258
2025-02-03,6,DRH,5.307
2025-02-04,1,DCL,4.25
2025-02-04,1,DCH,0.281
2025-02-04,1,DML,3.037
2025-02-04,1,DMH,0.388
2025-02-04,1,DRL,2.888
2025-02-04,1,DRH,0.923
2025-02-04,2,DCL,3.219
2025-02-04,2,DCH,0.576
2025-02-04,2,DML,1.503
2025-02-04,2,DMH,1.883
2025-02-04,2,DRL,4.697
2025-02-04,2,DRH,0.983
2025-02-04,3,DCL,2.757
2025-02-04,3,DCH,1.267
2025-02-04,3,DML,2.624
2025-02-04,3,DMH,3.37
2025-02-04,3,DRL,4.244
2025-02-04,3,DRH,3.458
2025-02-04,4,DCL,2.484
2025-02-04,4,DCH,1.482
2025-02-04,4,DML,3.874
2025-02-04,4,DMH,0.818
2025-02-04,4,DRL,8.118
2025-02-04,4,DRH,2.306
2025-02-04,5,DCL,9.762
2025-02-04,5,DCH,1.215
2025-02-04,5,DML,3.826
2025-02-04,5,DMH,3.412
2025-02-04,5,DRL,4.517
2025-02-04,5,DRH,5.404
2025-02-04,6,DCL,4.833
2025-02-04,6,DCH,1.327
2025-02-04,6,DML,3.047
2025-02-04,6,DMH,1.476
2025-02-04,6,DRL,6.307
2025-02-04,6,DRH,3.531
2025-02-05,1,DCL,2.582
2025-02-05,1,DCH,1.13
2025-02-05,1,DML,2.861
2025-02-05,1,DMH,0.745
2025-02-05,1,DRL,2.55
2025-02-05,1,DRH,2.205
2025-02-05,2,DCL,2.529
2025-02-05,2,DCH,0.77
2025-02-05,2,DML,1.554
2025-02-05,2,DMH,0.907
2025-02-05,2,DRL,2.658
2025-02-05,2,DRH,1.254
2025-02-05,3,DCL,4.881
2025-02-05,3,DCH,2.169
2025-02-05,3,DML,2.838
2025-02-05,3,DMH,1.527
2025-02-05,3,DRL,12.582
2025-02-05,3,DRH,1.719
2025-02-05,4,DCL,3.148
2025-02-05,4,DCH,2.731
2025-02-05,4,DML,1.426
2025-02-05,4,DMH,0.462
2025-02-05,4,DRL,13.858
2025-02-05,4,DRH,2.596
2025-02-05,5,DCL,1.784
2025-02-05,5,DCH,1.909
2025-02-05,5,DML,3.394
2025-02-05,5,DMH,1.591
2025-02-05,5,DRL,5.339
2025-02-05,5,DRH,2.025
2025-02-05,6,DCL,5.296
2025-02-05,6,DCH,1.293
2025-02-05,6,DML,1.016
2025-02-05,6,DMH,1.909
2025-02-05,6,DRL,2.784
2025-02-05,6,DRH,2.522
2025-02-06,1,DCL,6.554
2025-02-06,1,DCH,1.171
2025-02-06,1,DML,2.252
2025-02-06,1,DMH,1.256
2025-02-06,1,DRL,3.567
2025-02-06,1,DRH,1.177
2025-02-06,2,DCL,3.018
2025-02-06,2,DCH,1.992
2025-02-06,2,DML,1.46
2025-02-06,2,DMH,0.948
2025-02-06,2,DRL,3.119
2025-02-06,2,DRH,1.599
2025-02-06,3,DCL,4.937
2025-02-06,3,DCH,0.895
2025-02-06,3,DML,4.197
2025-02-06,3,DMH,1.906
2025-02-06,3,DRL,7.902
2025-02-06,3,DRH,2.41
2025-02-06,4,DCL,2.366
2025-02-06,4,DCH,3.791
2025-02-06,4,DML,2.846
2025-02-06,4,DMH,0.713
2025-02-06,4,DRL,3.092
2025-02-06,4,DRH,4.667
2025-02-06,5,DCL,7.264
2025-02-06,5,DCH,3.205
2025-02-06,5,DML,2.807
2025-02-06,5,DMH,2.665
2025-02-06,5,DRL,14.565
2025-02-06,5,DRH,3.001
2025-02-06,6,DCL,3.316
2025-02-06,6,DCH,1.642
2025-02-06,6,DML,2.198
2025-02-06,6,DMH,2.567
2025-02-06,6,DRL,7.891
2025-02-06,6,DRH,2.163
2025-02-07,1,DCL,2.433
2025-02-07,1,DCH,1.389
2025-02-07,1,DML,8.913
2025-02-07,1,DMH,1.085
2025-02-07,1,DRL,3.617
2025-02-07,1,DRH,1.082
2025-02-07,2,DCL,5.058
2025-02-07,2,DCH,0.9
2025-02-07,2,DML,1.032
2025-02-07,2,DMH,1.612
2025-02-07,2,DRL,2.544
2025-02-07,2,DRH,1.833
2025-02-07,3,DCL,3.146
2025-02-07,3,DCH,0.594
2025-02-07,3,DML,2.682
2025-02-07,3,DMH,0.56
2025-02-07,3,DRL,3.648
2025-02-07,3,DRH,2.156
2025-02-07,4,DCL,1.794
2025-02-07,4,DCH,1.692
2025-02-07,4,DML,1.873
2025-02-07,4,DMH,2.242
2025-02-07,4,DRL,3.329
2025-02-07,4,DRH,1.412
2025-02-07,5,DCL,6.136
2025-02-07,5,DCH,0.95
2025-02-07,5,DML,4.94
2025-02-07,5,DMH,2.0
2025-02-07,5,DRL,10.962
2025-02-07,5,DRH,4.498
2025-02-07,6,DCL,3.364
2025-02-07,6,DCH,3.702
2025-02-07,6,DML,8.166
2025-02-07,6,DMH,2.096
2025-02-07,6,DRL,11.117
2025-02-07,6,DRH,1.129
2025-02-08,1,DCL,3.167
2025-02-08,1,DCH,1.205
2025-02-08,1,DML,2.277
2025-02-08,1,DMH,0.882
2025-02-08,1,DRL,3.005
2025-02-08,1,DRH,1.964
2025-02-08,2,DCL,0.945
2025-02-08,2,DCH,1.387
2025-02-08,2,DML,2.01
2025-02-08,2,DMH,0.524
2025-02-08,2,DRL,4.812
2025-02-08,2,DRH,0.77
2025-02-08,3,DCL,2.295
2025-02-08,3,DCH,1.245
2025-02-08,3,DML,1.909
2025-02-08,3,DMH,0.437
2025-02-08,3,DRL,7.939
2025-02-08,3,DRH,1.762
2025-02-08,4,DCL,2.835
2025-02-08,4,DCH,0.849
2025-02-08,4,DML,1.983
2025-02-08,4,DMH,1.234
2025-02-08,4,DRL,5.253
2025-02-08,4,DRH,1.494
2025-02-08,5,DCL,6.301
2025-02-08,5,DCH,1.684
2025-02-08,5,DML,2.207
2025-02-08,5,DMH,3.574
2025-02-08,5,DRL,11.097
2025-02-08,5,DRH,1.263
2025-02-08,6,DCL,2.433
2025-02-08,6,DCH,2.074
2025-02-08,6,DML,1.572
2025-02-08,6,DMH,2.596
2025-02-08,6,DRL,6.344
2025-02-08,6,DRH,1.611
2025-02-09,1,DCL,6.308
2025-02-09,1,DCH,0.582
2025-02-09,1,DML,2.753
2025-02-09,1,DMH,2.333
2025-02-09,1,DRL,5.256
2025-02-09,1,DRH,0.908
2025-02-09,2,DCL,1.718
2025-02-09,2,DCH,0.942
2025-02-09,2,DML,5.098
2025-02-09,2,DMH,0.539
2025-02-09,2,DRL,2.003
2025-02-09,2,DRH,0.877
2025-02-09,3,DCL,12.682
2025-02-09,3,DCH,1.746
2025-02-09,3,DML,2.319
2025-02-09,3,DMH,0.792
2025-02-09,3,DRL,2.144
2025-02-09,3,DRH,2.869
2025-02-09,4,DCL,3.37
2025-02-09,4,DCH,0.914
2025-02-09,4,DML,2.51
2025-02-09,4,DMH,1.87
2025-02-09,4,DRL,3.617
2025-02-09,4,DRH,2.752
2025-02-09,5,DCL,2.943
2025-02-09,5,DCH,1.293
2025-02-09,5,DML,3.911
2025-02-09,5,DMH,5.349
2025-02-09,5,DRL,4.997
2025-02-09,5,DRH,4.245
2025-02-09,6,DCL,4.001
2025-02-09,6,DCH,2.539
2025-02-09,6,DML,3.056
2025-02-09,6,DMH,2.329
2025-02-09,6,DRL,6.857
2025-02-09,6,DRH,2.359
2025-02-10,1,DCL,2.467
2025-02-10,1,DCH,0.474
2025-02-10,1,DML,1.613
2025-02-10,1,DMH,1.394
2025-02-10,1,DRL,3.356
2025-02-10,1,DRH,1.498
2025-02-10,2,DCL,2.908
2025-02-10,2,DCH,0.714
2025-02-10,2,DML,1.583
2025-02-10,2,DMH,0.855
2025-02-10,2,DRL,2.512
2025-02-10,2,DRH,1.822
2025-02-10,3,DCL,9.047
2025-02-10,3,DCH,2.761
2025-02-10,3,DML,1.885
2025-02-10,3,DMH,1.582
2025-02-10,3,DRL,3.114
2025-02-10,3,DRH,1.988
2025-02-10,4,DCL,1.646
2025-02-10,4,DCH,0.725
2025-02-10,4,DML,5.633
2025-02-10,4,DMH,1.179
2025-02-10,4,DRL,5.042
2025-02-10,4,DRH,1.682
2025-02-10,5,DCL,4.457
2025-02-10,5,DCH,1.064
2025-02-10,5,DML,1.867
2025-02-10,5,DMH,8.348
2025-02-10,5,DRL,14.626
2025-02-10,5,DRH,6.466
2025-02-10,6,DCL,6.157
2025-02-10,6,DCH,0.996
2025-02-10,6,DML,2.534
2025-02-10,6,DMH,1.96
2025-02-10,6,DRL,3.85
2025-02-10,6,DRH,2.525
2025-02-11,1,DCL,3.534
2025-02-11,1,DCH,0.761
2025-02-11,1,DML,3.028
2025-02-11,1,DMH,0.883
2025-02-11,1,DRL,2.92
2025-02-11,1,DRH,1.184
2025-02-11,2,DCL,2.961
2025-02-11,2,DCH,0.759
2025-02-11,2,DML,3.575
2025-02-11,2,DMH,0.637
2025-02-11,2,DRL,6.547
2025-02-11,2,DRH,0.912
2025-02-11,3,DCL,8.564
2025-02-11,3,DCH,0.62
2025-02-11,3,DML,1.068
2025-02-11,3,DMH,0.74
2025-02-11,3,DRL,6.284
2025-02-11,3,DRH,0.886
2025-02-11,4,DCL,4.806
2025-02-11,4,DCH,1.166
2025-02-11,4,DML,1.519
2025-02-11,4,DMH,0.92
2025-02-11,4,DRL,4.557
2025-02-11,4,DRH,2.404
2025-02-11,5,DCL,3.494
2025-02-11,5,DCH,0.887
2025-02-11,5,DML,5.692
2025-02-11,5,DMH,1.188
2025-02-11,5,DRL,10.757
2025-02-11,5,DRH,6.644
2025-02-11,6,DCL,2.129
2025-02-11,6,DCH,2.098
2025-02-11,6,DML,3.641
2025-02-11,6,DMH,0.349
2025-02-11,6,DRL,4.4
2025-02-11,6,DRH,3.615
2025-02-12,1,DCL,5.431
2025-02-12,1,DCH,0.45
2025-02-12,1,DML,3.2
2025-02-12,1,DMH,1.664
2025-02-12,1,DRL,2.671
2025-02-12,1,DRH,6.549
2025-02-12,2,DCL,1.902
2025-02-12,2,DCH,2.175
2025-02-12,2,DML,3.009
2025-02-12,2,DMH,0.565
2025-02-12,2,DRL,3.011
2025-02-12,2,DRH,1.993
2025-02-12,3,DCL,1.22
2025-02-12,3,DCH,0.803
2025-02-12,3,DML,0.997
2025-02-12,3,DMH,0.482
2025-02-12,3,DRL,5.17
2025-02-12,3,DRH,1.771
2025-02-12,4,DCL,5.937
2025-02-12,4,DCH,1.292
2025-02-12,4,DML,1.064
2025-02-12,4,DMH,0.837
2025-02-12,4,DRL,4.42
2025-02-12,4,DRH,1.491
2025-02-12,5,DCL,10.236
2025-02-12,5,DCH,3.405
2025-02-12,5,DML,6.031
2025-02-12,5,DMH,3.616
2025-02-12,5,DRL,5.623
2025-02-12,5,DRH,2.835
2025-02-12,6,DCL,4.944
2025-02-12,6,DCH,0.675
2025-02-12,6,DML,3.381
2025-02-12,6,DMH,1.493
2025-02-12,6,DRL,6.124
2025-02-12,6,DRH,3.225
2025-02-13,1,DCL,4.772
2025-02-13,1,DCH,0.805
2025-02-13,1,DML,2.084
2025-02-13,1,DMH,0.78
2025-02-13,1,DRL,1.599
2025-02-13,1,DRH,1.663
2025-02-13,2,DCL,1.256
2025-02-13,2,DCH,0.514
2025-02-13,2,DML,3.653
2025-02-13,2,DMH,0.522
2025-02-13,2,DRL,2.527
2025-02-13,2,DRH,4.401
2025-02-13,3,DCL,3.83
2025-02-13,3,DCH,3.455
2025-02-13,3,DML,1.65
2025-02-13,3,DMH,0.857
2025-02-13,3,DRL,5.144
2025-02-13,3,DRH,2.693
2025-02-13,4,DCL,3.618
2025-02-13,4,DCH,0.876
2025-02-13,4,DML,6.811
2025-02-13,4,DMH,1.317
2025-02-13,4,DRL,7.943
2025-02-13,4,DRH,2.228
2025-02-13,5,DCL,2.939
2025-02-13,5,DCH,1.398
2025-02-13,5,DML,6.845
2025-02-13,5,DMH,4.367
2025-02-13,5,DRL,5.095
2025-02-13,5,DRH,4.606
2025-02-13,6,DCL,2.54
2025-02-13,6,DCH,1.948
2025-02-13,6,DML,2.926
2025-02-13,6,DMH,2.664
2025-02-13,6,DRL,5.893
2025-02-13,6,DRH,2.301
2025-02-14,1,DCL,3.354
2025-02-14,1,DCH,1.105
2025-02-14,1,DML,2.25
2025-02-14,1,DMH,0.889
2025-02-14,1,DRL,6.32
2025-02-14,1,DRH,5.342
2025-02-14,2,DCL,2.072
2025-02-14,2,DCH,1.605
2025-02-14,2,DML,1.893
2025-02-14,2,DMH,0.525
2025-02-14,2,DRL,3.861
2025-02-14,2,DRH,1.727
2025-02-14,3,DCL,4.186
2025-02-14,3,DCH,1.529
2025-02-14,3,DML,2.304
2025-02-14,3,DMH,1.804
2025-02-14,3,DRL,2.972
2025-02-14,3,DRH,6.813
2025-02-14,4,DCL,2.172
2025-02-14,4,DCH,1.916
2025-02-14,4,DML,1.114
2025-02-14,4,DMH,0.59
2025-02-14,4,DRL,6.05
2025-02-14,4,DRH,1.961
2025-02-14,5,DCL,6.516
2025-02-14,5,DCH,1.927
2025-02-14,5,DML,2.824
2025-02-14,5,DMH,0.675
2025-02-14,5,DRL,8.339
2025-02-14,5,DRH,3.419
2025-02-14,6,DCL,5.715
2025-02-14,6,DCH,1.523
2025-02-14,6,DML,4.262
2025-02-14,6,DMH,1.372
2025-02-14,6,DRL,5.205
2025-02-14,6,DRH,4.609
2025-02-15,1,DCL,2.644
2025-02-15,1,DCH,1.037
2025-02-15,1,DML,4.803
2025-02-15,1,DMH,0.913
2025-02-15,1,DRL,7.187
2025-02-15,1,DRH,0.791
2025-02-15,2,DCL,3.945
2025-02-15,2,DCH,0.715
2025-02-15,2,DML,1.318
2025-02-15,2,DMH,0.87
2025-02-15,2,DRL,3.051
2025-02-15,2,DRH,3.073
2025-02-15,3,DCL,5.731
2025-02-15,3,DCH,1.45
2025-02-15,3,DML,4.989
2025-02-15,3,DMH,1.688
2025-02-15,3,DRL,3.256
2025-02-15,3,DRH,1.836
2025-02-15,4,DCL,3.117
2025-02-15,4,DCH,1.114
2025-02-15,4,DML,2.574
2025-02-15,4,DMH,1.824
2025-02-15,4,DRL,3.597
2025-02-15,4,DRH,1.282
2025-02-15,5,DCL,3.808
2025-02-15,5,DCH,2.767
2025-02-15,5,DML,3.035
2025-02-15,5,DMH,1.453
2025-02-15,5,DRL,3.418
2025-02-15,5,DRH,2.844
2025-02-15,6,DCL,2.656
2025-02-15,6,DCH,2.021
2025-02-15,6,DML,8.787
2025-02-15,6,DMH,1.823
2025-02-15,6,DRL,1.261
2025-02-15,6,DRH,9.063
2025-02-16,1,DCL,4.161
2025-02-16,1,DCH,1.231
2025-02-16,1,DML,3.491
