date,period,offer_gbp_mwh,bid_gbp_mwh
2025-01-17,47,99.76,-7.07
2025-01-17,48,116.74,1.17
2025-01-18,1,133.8,17.39
2025-01-18,2,79.59,-5.24
2025-01-18,3,120.34,5.47
2025-01-18,4,113.56,-10.16
2025-01-18,5,98.7,8.32
2025-01-18,6,88.57,22.32
2025-01-18,7,104.74,20.36
2025-01-18,8,84.76,-30.65
2025-01-18,9,94.28,-20.08
2025-01-18,10,123.12,-13.19
2025-01-18,11,98.79,33.41
2025-01-18,12,114.62,0.72
2025-01-18,13,138.96,3.23
2025-01-18,14,111.85,47.16
2025-01-18,15,135.23,1.08
2025-01-18,16,131.6,40.77
2025-01-18,17,111.0,49.95
2025-01-18,18,143.95,53.16
2025-01-18,19,113.71,59.44
2025-01-18,20,126.36,55.74
2025-01-18,21,150.97,14.06
2025-01-18,22,122.04,16.18
2025-01-18,23,135.73,41.78
2025-01-18,24,120.47,4.53
2025-01-18,25,137.53,23.17
2025-01-18,26,137.04,31.95
2025-01-18,27,154.46,5.49
2025-01-18,28,120.73,36.69
2025-01-18,29,118.93,28.68
2025-01-18,30,152.05,58.94
2025-01-18,31,153.2,70.77
2025-01-18,32,164.19,47.03
2025-01-18,33,178.16,46.62
2025-01-18,34,159.08,80.12
2025-01-18,35,148.84,57.49
2025-01-18,36,148.99,67.58
2025-01-18,37,174.86,64.21
2025-01-18,38,156.65,76.78
2025-01-18,39,155.33,56.21
2025-01-18,40,165.28,22.16
2025-01-18,41,128.5,59.55
2025-01-18,42,112.73,14.42
2025-01-18,43,139.03,7.95
2025-01-18,44,109.54,11.7
2025-01-18,45,97.77,9.01
2025-01-18,46,140.37,25.27
2025-01-18,47,103.11,34.07
2025-01-18,48,129.53,-11.3
2025-01-19,1,109.47,-11.96
2025-01-19,2,103.23,14.33
2025-01-19,3,106.49,11.4
2025-01-19,4,117.53,19.87
2025-01-19,5,98.67,-1.14
2025-01-19,6,106.33,25.33
2025-01-19,7,98.23,15.29
2025-01-19,8,78.0,-15.93
2025-01-19,9,126.85,16.9
2025-01-19,10,134.01,-17.52
2025-01-19,11,80.75,-15.88
2025-01-19,12,112.93,22.29
2025-01-19,13,118.18,-6.42
2025-01-19,14,127.25,-6.13
2025-01-19,15,132.2,34.8
2025-01-19,16,115.06,32.28
2025-01-19,17,145.94,44.89
2025-01-19,18,139.18,-6.6
2025-01-19,19,112.56,43.75
2025-01-19,20,153.66,20.19
2025-01-19,21,98.56,5.41
2025-01-19,22,132.66,54.89
2025-01-19,23,113.14,12.66
2025-01-19,24,134.28,16.92
2025-01-19,25,162.47,58.31
2025-01-19,26,125.03,29.83
2025-01-19,27,155.43,45.07
2025-01-19,28,152.2,47.98
2025-01-19,29,151.57,12.46
2025-01-19,30,170.91,56.46
2025-01-19,31,152.56,62.78
2025-01-19,32,174.35,41.8
2025-01-19,33,180.15,88.03
2025-01-19,34,176.87,73.06
2025-01-19,35,166.62,69.07
2025-01-19,36,179.25,66.23
2025-01-19,37,160.46,97.61
2025-01-19,38,149.64,45.91
2025-01-19,39,141.56,43.55
2025-01-19,40,117.47,37.77
2025-01-19,41,117.03,14.54
2025-01-19,42,139.33,27.65
2025-01-19,43,111.47,7.93
2025-01-19,44,113.26,-9.53
2025-01-19,45,125.46,-15.17
2025-01-19,46,104.14,3.6
2025-01-19,47,125.89,8.52
2025-01-19,48,105.34,-6.41
2025-01-20,1,97.28,19.36
2025-01-20,2,88.74,6.96
2025-01-20,3,90.89,2.21
2025-01-20,4,113.08,5.97
2025-01-20,5,129.88,-2.64
2025-01-20,6,96.11,22.05
2025-01-20,7,83.61,-17.5
2025-01-20,8,95.54,-2.45
2025-01-20,9,118.55,12.8
2025-01-20,10,149.6,25.16
2025-01-20,11,99.64,-28.2
2025-01-20,12,112.17,20.89
2025-01-20,13,131.12,1.86
2025-01-20,14,140.63,40.31
2025-01-20,15,150.56,51.2
2025-01-20,16,113.32,40.96
2025-01-20,17,135.75,6.07
2025-01-20,18,127.26,33.52
2025-01-20,19,112.37,14.88
2025-01-20,20,134.57,66.62
2025-01-20,21,124.56,42.63
2025-01-20,22,140.87,56.04
2025-01-20,23,149.14,58.74
2025-01-20,24,166.97,42.64
2025-01-20,25,145.94,77.07
2025-01-20,26,171.75,46.7
2025-01-20,27,121.59,27.05
2025-01-20,28,176.21,21.83
2025-01-20,29,174.12,71.01
2025-01-20,30,187.92,37.54
2025-01-20,31,164.98,78.74
2025-01-20,32,146.72,56.47
2025-01-20,33,153.21,56.04
2025-01-20,34,181.26,97.61
2025-01-20,35,167.14,76.56
2025-01-20,36,201.5,111.7
2025-01-20,37,176.24,104.62
2025-01-20,38,174.5,43.63
2025-01-20,39,176.8,36.51
2025-01-20,40,130.97,30.97
2025-01-20,41,132.38,14.14
2025-01-20,42,157.99,67.92
2025-01-20,43,124.48,17.7
2025-01-20,44,156.44,49.91
2025-01-20,45,116.7,0.08
2025-01-20,46,109.11,28.7
2025-01-20,47,123.52,34.6
2025-01-20,48,109.03,26.87
2025-01-21,1,121.84,6.0
2025-01-21,2,124.87,24.54
2025-01-21,3,95.6,-7.29
2025-01-21,4,106.6,3.08
2025-01-21,5,91.06,37.01
2025-01-21,6,91.43,12.0
2025-01-21,7,128.64,-8.22
2025-01-21,8,98.02,-0.52
2025-01-21,9,90.91,-8.33
2025-01-21,10,129.47,37.11
2025-01-21,11,101.43,0.67
2025-01-21,12,116.86,-12.65
2025-01-21,13,143.3,43.65
2025-01-21,14,144.49,47.33
2025-01-21,15,112.1,30.71
2025-01-21,16,119.33,44.51
2025-01-21,17,116.72,56.1
2025-01-21,18,112.87,35.65
2025-01-21,19,172.7,30.84
2025-01-21,20,129.91,68.09
2025-01-21,21,155.95,16.56
2025-01-21,22,143.05,54.03
2025-01-21,23,148.29,29.22
2025-01-21,24,122.38,13.77
2025-01-21,25,142.01,24.81
2025-01-21,26,145.78,60.99
2025-01-21,27,174.15,50.92
2025-01-21,28,152.07,42.48
2025-01-21,29,160.04,47.04
2025-01-21,30,172.52,66.55
2025-01-21,31,193.36,46.33
2025-01-21,32,144.15,60.62
2025-01-21,33,205.29,55.29
2025-01-21,34,204.44,95.24
2025-01-21,35,177.12,111.81
2025-01-21,36,161.87,94.28
2025-01-21,37,163.29,60.52
2025-01-21,38,144.39,55.92
2025-01-21,39,150.46,40.21
2025-01-21,40,172.32,65.79
2025-01-21,41,135.34,75.14
2025-01-21,42,158.84,25.29
2025-01-21,43,142.37,18.24
2025-01-21,44,139.04,14.63
2025-01-21,45,136.4,5.14
2025-01-21,46,136.88,34.51
2025-01-21,47,92.19,37.38
2025-01-21,48,98.4,-3.37
2025-01-22,1,116.59,20.16
2025-01-22,2,98.72,-4.43
2025-01-22,3,112.54,12.58
2025-01-22,4,126.36,12.33
2025-01-22,5,117.72,2.82
2025-01-22,6,92.94,4.14
2025-01-22,7,121.17,10.07
2025-01-22,8,118.75,-0.33
2025-01-22,9,123.03,24.61
2025-01-22,10,83.61,2.69
2025-01-22,11,92.92,30.05
2025-01-22,12,145.42,19.52
2025-01-22,13,130.33,53.72
2025-01-22,14,135.66,20.07
2025-01-22,15,156.86,34.26
2025-01-22,16,144.99,6.0
2025-01-22,17,170.86,28.01
2025-01-22,18,113.32,50.63
2025-01-22,19,162.4,5.22
2025-01-22,20,140.29,64.49
2025-01-22,21,125.62,49.68
2025-01-22,22,163.36,63.43
2025-01-22,23,136.13,40.57
2025-01-22,24,149.89,33.04
2025-01-22,25,137.56,59.71
2025-01-22,26,137.28,33.56
2025-01-22,27,161.91,57.17
2025-01-22,28,178.68,55.51
2025-01-22,29,159.69,42.8
2025-01-22,30,143.24,77.42
2025-01-22,31,138.92,57.05
2025-01-22,32,178.8,63.06
2025-01-22,33,197.9,63.24
2025-01-22,34,181.21,71.02
2025-01-22,35,198.12,67.44
2025-01-22,36,193.98,96.23
2025-01-22,37,198.86,85.15
2025-01-22,38,157.63,87.7
2025-01-22,39,188.92,75.82
2025-01-22,40,172.65,50.68
2025-01-22,41,154.5,74.43
2025-01-22,42,138.14,33.06
2025-01-22,43,151.15,20.18
2025-01-22,44,151.06,21.36
2025-01-22,45,134.96,12.19
2025-01-22,46,118.95,21.82
2025-01-22,47,100.33,11.08
2025-01-22,48,119.57,11.23
2025-01-23,1,117.87,19.88
2025-01-23,2,101.79,43.25
2025-01-23,3,113.92,33.73
2025-01-23,4,121.5,7.13
2025-01-23,5,132.53,-0.22
2025-01-23,6,123.9,-19.24
2025-01-23,7,87.74,-9.02
2025-01-23,8,135.86,-13.8
2025-01-23,9,95.08,5.11
2025-01-23,10,105.57,-4.15
2025-01-23,11,102.27,-0.35
2025-01-23,12,128.48,34.98
2025-01-23,13,128.91,36.12
2025-01-23,14,117.0,7.51
2025-01-23,15,138.99,19.19
2025-01-23,16,153.23,19.09
2025-01-23,17,123.71,58.16
2025-01-23,18,147.97,23.69
2025-01-23,19,155.3,59.01
2025-01-23,20,139.44,34.02
2025-01-23,21,134.89,69.84
2025-01-23,22,169.99,54.76
2025-01-23,23,149.68,45.32
2025-01-23,24,130.02,51.2
2025-01-23,25,142.26,52.04
2025-01-23,26,168.19,22.05
2025-01-23,27,161.01,35.69
2025-01-23,28,175.48,40.07
2025-01-23,29,130.28,72.63
2025-01-23,30,169.96,42.15
2025-01-23,31,136.19,45.98
2025-01-23,32,147.8,79.21
2025-01-23,33,152.95,60.93
2025-01-23,34,178.91,104.84
2025-01-23,35,169.09,100.07
2025-01-23,36,204.95,95.07
2025-01-23,37,199.45,73.75
2025-01-23,38,196.99,78.96
2025-01-23,39,146.02,42.98
2025-01-23,40,157.63,33.16
2025-01-23,41,122.82,48.24
2025-01-23,42,124.26,23.42
2025-01-23,43,109.74,29.76
2025-01-23,44,133.38,-0.99
2025-01-23,45,150.54,53.76
2025-01-23,46,144.22,34.05
2025-01-23,47,125.38,-3.42
2025-01-23,48,92.63,-15.62
2025-01-24,1,119.96,2.74
2025-01-24,2,135.16,14.21
2025-01-24,3,91.25,18.41
2025-01-24,4,94.66,-20.16
2025-01-24,5,128.08,-17.96
2025-01-24,6,85.15,32.19
2025-01-24,7,97.47,19.37
2025-01-24,8,120.98,-11.89
2025-01-24,9,121.13,1.63
2025-01-24,10,96.1,8.72
2025-01-24,11,112.04,-6.45
2025-01-24,12,129.78,19.93
2025-01-24,13,141.16,-10.85
2025-01-24,14,108.37,6.58
2025-01-24,15,145.77,34.79
2025-01-24,16,142.22,39.74
2025-01-24,17,167.28,42.15
2025-01-24,18,134.98,26.41
2025-01-24,19,127.26,72.12
2025-01-24,20,165.55,26.48
2025-01-24,21,149.58,66.74
2025-01-24,22,122.33,40.35
2025-01-24,23,174.09,25.15
2025-01-24,24,153.37,42.49
2025-01-24,25,155.39,40.25
2025-01-24,26,140.7,74.57
2025-01-24,27,146.78,66.35
2025-01-24,28,163.22,29.01
2025-01-24,29,134.44,78.11
2025-01-24,30,148.11,27.07
2025-01-24,31,139.81,71.61
2025-01-24,32,172.56,33.33
2025-01-24,33,172.69,95.15
2025-01-24,34,203.0,69.09
2025-01-24,35,196.96,59.22
2025-01-24,36,203.48,57.9
2025-01-24,37,165.38,87.37
2025-01-24,38,150.53,65.48
2025-01-24,39,177.29,39.54
2025-01-24,40,128.9,24.55
2025-01-24,41,117.72,49.71
2025-01-24,42,156.04,34.29
2025-01-24,43,155.76,18.81
2025-01-24,44,153.09,9.0
2025-01-24,45,142.33,30.54
2025-01-24,46,130.68,-7.21
2025-01-24,47,121.38,-9.02
2025-01-24,48,96.5,28.55
2025-01-25,1,99.82,0.13
2025-01-25,2,125.99,-16.31
2025-01-25,3,111.05,13.33
2025-01-25,4,85.33,-28.54
2025-01-25,5,115.35,13.13
2025-01-25,6,100.11,2.93
2025-01-25,7,84.56,-13.99
2025-01-25,8,90.04,-34.39
2025-01-25,9,82.12,26.73
2025-01-25,10,93.21,12.66
2025-01-25,11,116.83,-12.84
2025-01-25,12,92.84,12.84
2025-01-25,13,134.53,10.53
2025-01-25,14,116.07,32.92
2025-01-25,15,137.8,37.77
2025-01-25,16,112.97,41.35
2025-01-25,17,130.34,45.39
2025-01-25,18,116.38,-4.0
2025-01-25,19,125.9,6.43
2025-01-25,20,122.68,26.93
2025-01-25,21,129.98,21.03
2025-01-25,22,118.98,0.79
2025-01-25,23,109.69,8.37
2025-01-25,24,148.52,60.38
2025-01-25,25,122.99,43.78
2025-01-25,26,127.55,11.98
2025-01-25,27,144.97,60.56
2025-01-25,28,134.2,60.55
2025-01-25,29,158.97,32.91
2025-01-25,30,158.35,57.97
2025-01-25,31,156.64,34.1
2025-01-25,32,161.12,43.84
2025-01-25,33,145.28,54.82
2025-01-25,34,143.08,80.01
2025-01-25,35,161.56,70.87
2025-01-25,36,195.99,82.43
2025-01-25,37,172.91,85.36
2025-01-25,38,143.94,44.51
2025-01-25,39,170.45,69.17
2025-01-25,40,149.89,33.77
2025-01-25,41,122.4,39.09
2025-01-25,42,134.5,-4.23
2025-01-25,43,135.0,13.87
2025-01-25,44,104.86,27.45
2025-01-25,45,142.45,-9.56
2025-01-25,46,107.13,-0.52
2025-01-25,47,116.7,-10.71
2025-01-25,48,105.89,36.38
2025-01-26,1,112.38,17.36
2025-01-26,2,109.1,14.57
2025-01-26,3,115.3,9.24
2025-01-26,4,83.0,-27.73
2025-01-26,5,81.02,-3.42
2025-01-26,6,74.54,14.5
2025-01-26,7,89.2,-4.29
2025-01-26,8,79.33,-21.72
2025-01-26,9,102.54,25.97
2025-01-26,10,89.67,-29.29
2025-01-26,11,87.33,6.33
2025-01-26,12,86.6,19.87
2025-01-26,13,122.5,37.48
2025-01-26,14,124.76,10.58
2025-01-26,15,145.45,4.72
2025-01-26,16,135.33,38.3
2025-01-26,17,120.93,20.51
2025-01-26,18,163.88,45.57
2025-01-26,19,145.98,41.09
2025-01-26,20,148.75,10.28
2025-01-26,21,135.81,57.7
2025-01-26,22,123.41,47.31
2025-01-26,23,132.19,18.91
2025-01-26,24,144.98,48.96
2025-01-26,25,142.81,13.1
2025-01-26,26,156.83,51.02
2025-01-26,27,130.17,30.46
2025-01-26,28,132.53,26.23
2025-01-26,29,115.58,35.88
2025-01-26,30,149.15,39.19
2025-01-26,31,153.19,39.49
2025-01-26,32,145.02,40.7
2025-01-26,33,159.31,36.65
2025-01-26,34,185.2,56.0
2025-01-26,35,194.65,44.56
2025-01-26,36,161.1,79.3
2025-01-26,37,155.69,60.85
2025-01-26,38,156.98,70.0
2025-01-26,39,152.75,25.77
2025-01-26,40,136.85,75.03
2025-01-26,41,123.2,6.69
2025-01-26,42,116.83,-1.46
2025-01-26,43,130.36,37.19
2025-01-26,44,104.08,33.85
2025-01-26,45,136.5,35.73
2025-01-26,46,120.27,16.13
2025-01-26,47,140.77,19.19
2025-01-26,48,83.85,25.95
2025-01-27,1,126.69,12.14
2025-01-27,2,100.76,7.88
2025-01-27,3,93.69,23.97
2025-01-27,4,140.25,6.75
2025-01-27,5,120.73,12.84
2025-01-27,6,80.53,-0.22
2025-01-27,7,130.57,-16.22
2025-01-27,8,111.62,-15.79
2025-01-27,9,86.2,-11.95
2025-01-27,10,116.44,3.72
2025-01-27,11,92.55,-7.0
2025-01-27,12,109.66,40.68
2025-01-27,13,125.32,-13.75
2025-01-27,14,145.21,42.72
2025-01-27,15,107.13,60.19
2025-01-27,16,158.05,24.04
2025-01-27,17,167.6,60.7
2025-01-27,18,137.6,50.16
2025-01-27,19,141.86,32.19
2025-01-27,20,127.95,16.1
2025-01-27,21,162.31,11.39
2025-01-27,22,165.12,30.23
2025-01-27,23,151.47,40.32
2025-01-27,24,144.71,49.32
2025-01-27,25,143.26,73.82
2025-01-27,26,166.58,50.98
2025-01-27,27,124.99,68.48
2025-01-27,28,166.44,28.6
2025-01-27,29,168.43,36.95
2025-01-27,30,157.83,37.34
2025-01-27,31,146.46,37.82
2025-01-27,32,139.51,46.84
2025-01-27,33,186.12,86.9
2025-01-27,34,200.66,52.01
2025-01-27,35,187.14,57.0
2025-01-27,36,210.02,104.17
2025-01-27,37,187.57,86.66
2025-01-27,38,162.36,59.83
2025-01-27,39,175.56,73.49
2025-01-27,40,142.59,30.83
2025-01-27,41,134.55,26.49
2025-01-27,42,126.27,70.78
2025-01-27,43,124.45,30.38
2025-01-27,44,137.31,11.72
2025-01-27,45,135.6,4.03
2025-01-27,46,129.48,2.99
2025-01-27,47,101.7,-8.74
2025-01-27,48,105.88,-13.24
2025-01-28,1,99.81,25.07
2025-01-28,2,105.35,12.18
2025-01-28,3,110.02,13.53
2025-01-28,4,86.17,18.21
2025-01-28,5,126.8,-4.43
2025-01-28,6,96.2,37.1
2025-01-28,7,126.8,8.08
2025-01-28,8,102.62,-25.77
2025-01-28,9,95.9,22.18
2025-01-28,10,107.6,12.96
2025-01-28,11,112.55,17.88
2025-01-28,12,84.99,-0.08
2025-01-28,13,126.61,26.32
2025-01-28,14,140.71,20.16
2025-01-28,15,149.53,11.39
2025-01-28,16,127.79,57.98
2025-01-28,17,144.17,60.32
2025-01-28,18,133.07,40.86
2025-01-28,19,148.63,67.81
2025-01-28,20,150.77,23.27
2025-01-28,21,140.26,22.72
2025-01-28,22,142.38,55.18
2025-01-28,23,154.58,55.75
2025-01-28,24,137.8,25.6
2025-01-28,25,139.12,31.26
2025-01-28,26,143.42,36.15
2025-01-28,27,127.38,55.8
2025-01-28,28,167.59,46.59
2025-01-28,29,179.6,31.75
2025-01-28,30,165.0,29.99
2025-01-28,31,181.63,41.6
2025-01-28,32,164.8,74.67
2025-01-28,33,203.73,57.79
2025-01-28,34,166.13,54.29
2025-01-28,35,157.78,73.74
2025-01-28,36,196.08,71.57
2025-01-28,37,173.82,110.73
2025-01-28,38,186.12,62.47
2025-01-28,39,182.88,35.43
2025-01-28,40,135.39,47.1
2025-01-28,41,168.5,17.58
2025-01-28,42,124.39,44.38
2025-01-28,43,113.98,36.88
2025-01-28,44,123.42,17.33
2025-01-28,45,144.71,55.78
2025-01-28,46,131.3,38.01
2025-01-28,47,141.13,6.52
2025-01-28,48,88.42,4.88
2025-01-29,1,132.85,2.36
2025-01-29,2,134.0,25.91
2025-01-29,3,107.94,-7.13
2025-01-29,4,124.05,32.17
2025-01-29,5,136.53,17.17
2025-01-29,6,95.91,-19.02
2025-01-29,7,86.5,32.4
2025-01-29,8,110.67,13.81
2025-01-29,9,108.99,-18.03
2025-01-29,10,115.53,-16.61
2025-01-29,11,137.77,3.52
2025-01-29,12,135.03,-7.31
2025-01-29,13,134.63,34.6
2025-01-29,14,131.71,13.39
2025-01-29,15,120.66,18.13
2025-01-29,16,120.69,19.62
2025-01-29,17,131.25,39.79
2025-01-29,18,120.95,63.07
2025-01-29,19,154.31,32.61
2025-01-29,20,138.34,55.67
2025-01-29,21,150.41,44.71
2025-01-29,22,163.65,46.44
2025-01-29,23,156.16,27.93
2025-01-29,24,142.04,23.67
2025-01-29,25,138.22,43.3
2025-01-29,26,168.5,67.67
2025-01-29,27,169.65,41.28
2025-01-29,28,132.77,17.0
2025-01-29,29,159.51,64.04
2025-01-29,30,173.11,62.54
2025-01-29,31,180.91,67.9
2025-01-29,32,157.15,78.0
2025-01-29,33,180.95,95.79
2025-01-29,34,178.81,86.91
2025-01-29,35,172.23,76.65
2025-01-29,36,215.88,92.9
2025-01-29,37,182.15,95.22
2025-01-29,38,181.53,75.25
2025-01-29,39,146.32,84.72
2025-01-29,40,171.53,87.8
2025-01-29,41,179.23,50.11
2025-01-29,42,118.39,45.78
2025-01-29,43,161.57,17.24
2025-01-29,44,132.87,9.17
2025-01-29,45,116.12,23.82
2025-01-29,46,105.04,18.08
2025-01-29,47,117.6,35.4
2025-01-29,48,106.38,40.25
2025-01-30,1,85.08,14.78
2025-01-30,2,133.04,17.24
2025-01-30,3,89.12,23.73
2025-01-30,4,94.25,0.42
2025-01-30,5,130.42,-2.33
2025-01-30,6,105.36,11.65
2025-01-30,7,95.0,-26.07
2025-01-30,8,79.5,13.9
2025-01-30,9,106.94,-12.04
2025-01-30,10,125.36,-10.46
2025-01-30,11,86.81,-4.65
2025-01-30,12,97.52,-19.35
2025-01-30,13,101.64,19.31
2025-01-30,14,148.76,24.03
2025-01-30,15,157.14,52.78
2025-01-30,16,154.7,30.06
2025-01-30,17,151.72,35.99
2025-01-30,18,149.88,28.25
2025-01-30,19,139.0,25.91
2025-01-30,20,115.53,21.45
2025-01-30,21,128.16,48.76
2025-01-30,22,150.51,33.32
2025-01-30,23,118.08,37.08
2025-01-30,24,163.99,67.72
2025-01-30,25,157.04,36.4
2025-01-30,26,142.95,26.63
2025-01-30,27,158.13,40.57
2025-01-30,28,175.44,35.95
2025-01-30,29,146.99,53.89
2025-01-30,30,148.28,27.61
2025-01-30,31,172.51,58.85
2025-01-30,32,157.94,67.88
2025-01-30,33,152.33,89.52
2025-01-30,34,165.17,95.14
2025-01-30,35,172.17,74.53
2025-01-30,36,160.61,89.18
2025-01-30,37,198.76,92.96
2025-01-30,38,169.95,45.33
2025-01-30,39,147.1,49.65
2025-01-30,40,179.12,60.57
2025-01-30,41,151.43,69.03
2025-01-30,42,119.81,10.25
2025-01-30,43,143.89,26.01
2025-01-30,44,137.06,23.43
2025-01-30,45,99.71,15.21
2025-01-30,46,141.81,41.85
2025-01-30,47,107.19,24.05
2025-01-30,48,117.58,36.16
2025-01-31,1,126.68,-6.77
2025-01-31,2,89.64,-13.87
2025-01-31,3,125.33,22.72
2025-01-31,4,119.18,-24.51
2025-01-31,5,97.16,-21.18
2025-01-31,6,101.57,27.9
2025-01-31,7,100.56,8.98
2025-01-31,8,143.29,28.21
2025-01-31,9,121.74,-22.18
2025-01-31,10,110.82,30.04
2025-01-31,11,111.64,13.43
2025-01-31,12,97.4,30.76
2025-01-31,13,157.25,41.68
2025-01-31,14,136.47,-5.52
2025-01-31,15,146.41,32.43
2025-01-31,16,109.75,35.39
2025-01-31,17,156.58,64.56
2025-01-31,18,145.4,51.62
2025-01-31,19,126.82,53.57
2025-01-31,20,134.32,50.3
2025-01-31,21,113.68,29.06
2025-01-31,22,141.71,22.92
2025-01-31,23,146.14,30.85
2025-01-31,24,146.9,11.68
2025-01-31,25,176.92,25.8
2025-01-31,26,147.15,42.63
2025-01-31,27,131.31,19.9
2025-01-31,28,141.95,53.73
2025-01-31,29,160.56,38.09
2025-01-31,30,165.69,36.45
2025-01-31,31,149.96,91.95
2025-01-31,32,182.95,82.29
2025-01-31,33,160.51,72.19
2025-01-31,34,174.95,96.31
2025-01-31,35,168.47,114.72
2025-01-31,36,194.56,115.05
2025-01-31,37,174.33,104.22
2025-01-31,38,187.01,88.33
2025-01-31,39,140.79,66.23
2025-01-31,40,152.54,48.78
2025-01-31,41,124.26,68.06
2025-01-31,42,168.31,25.49
2025-01-31,43,127.11,34.28
2025-01-31,44,127.92,28.33
2025-01-31,45,104.53,4.59
2025-01-31,46,88.88,33.18
2025-01-31,47,140.37,6.59
2025-01-31,48,119.57,26.8
2025-02-01,1,134.09,14.74
2025-02-01,2,124.43,-10.02
2025-02-01,3,87.45,26.27
2025-02-01,4,108.22,-27.74
2025-02-01,5,89.31,5.54
2025-02-01,6,96.05,22.33
2025-02-01,7,88.54,16.61
2025-02-01,8,118.57,-8.75
2025-02-01,9,87.4,16.27
2025-02-01,10,89.8,15.71
2025-02-01,11,81.2,24.08
2025-02-01,12,114.38,-13.09
2025-02-01,13,95.25,23.83
2025-02-01,14,101.5,36.95
2025-02-01,15,143.54,11.15
2025-02-01,16,137.38,45.82
2025-02-01,17,132.95,22.36
2025-02-01,18,129.36,19.46
2025-02-01,19,122.76,13.66
2025-02-01,20,145.34,61.46
2025-02-01,21,120.46,2.4
2025-02-01,22,123.14,12.63
2025-02-01,23,132.45,12.06
2025-02-01,24,158.52,38.91
2025-02-01,25,104.47,22.17
2025-02-01,26,151.0,51.83
2025-02-01,27,120.54,22.83
2025-02-01,28,123.64,58.3
2025-02-01,29,163.39,32.06
2025-02-01,30,140.87,28.51
2025-02-01,31,147.95,15.96
2025-02-01,32,183.4,76.66
2025-02-01,33,173.06,29.45
2025-02-01,34,146.81,66.54
2025-02-01,35,160.72,73.55
2025-02-01,36,194.08,101.11
2025-02-01,37,163.26,61.38
2025-02-01,38,153.7,90.92
2025-02-01,39,136.91,74.64
2025-02-01,40,136.26,17.41
2025-02-01,41,148.31,23.43
2025-02-01,42,137.57,33.36
2025-02-01,43,139.4,29.71
2025-02-01,44,135.0,38.85
2025-02-01,45,135.41,24.67
2025-02-01,46,100.82,16.03
2025-02-01,47,123.13,15.57
2025-02-01,48,114.14,15.8
2025-02-02,1,103.7,23.71
2025-02-02,2,125.55,13.17
2025-02-02,3,115.22,4.1
2025-02-02,4,92.49,-0.36
2025-02-02,5,113.83,-15.28
2025-02-02,6,103.76,12.15
2025-02-02,7,106.28,-30.15
2025-02-02,8,94.51,-0.08
2025-02-02,9,116.39,-4.57
2025-02-02,10,87.75,30.57
2025-02-02,11,99.73,-18.99
2025-02-02,12,106.81,30.8
2025-02-02,13,114.07,-19.93
2025-02-02,14,131.8,-14.2
2025-02-02,15,118.83,2.01
2025-02-02,16,113.29,-1.18
2025-02-02,17,131.46,11.1
2025-02-02,18,128.85,17.6
2025-02-02,19,115.78,19.37
2025-02-02,20,146.61,31.94
2025-02-02,21,113.36,54.26
2025-02-02,22,147.5,16.02
2025-02-02,23,129.68,55.09
2025-02-02,24,104.27,9.05
2025-02-02,25,134.24,18.21
2025-02-02,26,141.98,3.39
2025-02-02,27,146.61,39.61
2025-02-02,28,161.73,18.92
2025-02-02,29,143.63,35.72
2025-02-02,30,154.52,57.91
2025-02-02,31,136.66,53.42
2025-02-02,32,149.61,73.67
2025-02-02,33,135.63,69.93
2025-02-02,34,167.77,59.72
2025-02-02,35,162.06,56.99
2025-02-02,36,153.35,63.13
2025-02-02,37,188.92,38.63
2025-02-02,38,157.85,32.53
2025-02-02,39,131.67,33.83
2025-02-02,40,131.87,43.2
2025-02-02,41,126.06,47.87
2025-02-02,42,108.01,29.65
2025-02-02,43,124.32,41.95
2025-02-02,44,141.87,26.42
2025-02-02,45,93.54,20.36
2025-02-02,46,126.93,12.15
2025-02-02,47,107.49,26.82
2025-02-02,48,81.8,-13.8
2025-02-03,1,124.04,24.55
2025-02-03,2,88.35,0.5
2025-02-03,3,124.56,-15.27
2025-02-03,4,105.55,-18.15
2025-02-03,5,120.31,23.52
2025-02-03,6,114.53,26.24
2025-02-03,7,114.13,-3.93
2025-02-03,8,127.4,0.43
2025-02-03,9,129.73,-8.28
2025-02-03,10,104.46,11.92
2025-02-03,11,101.7,0.48
2025-02-03,12,91.39,18.34
2025-02-03,13,139.93,25.81
2025-02-03,14,135.69,-7.45
2025-02-03,15,135.56,38.59
2025-02-03,16,114.4,52.0
2025-02-03,17,158.09,14.52
2025-02-03,18,158.46,66.38
2025-02-03,19,160.12,20.56
2025-02-03,20,147.51,23.66
2025-02-03,21,169.22,17.52
2025-02-03,22,124.47,20.54
2025-02-03,23,145.49,14.52
2025-02-03,24,140.36,64.4
2025-02-03,25,148.46,13.74
2025-02-03,26,151.49,19.4
2025-02-03,27,134.74,43.18
2025-02-03,28,164.14,75.92
2025-02-03,29,148.43,85.98
2025-02-03,30,179.78,36.67
2025-02-03,31,184.1,58.63
2025-02-03,32,193.12,78.48
2025-02-03,33,166.15,56.39
2025-02-03,34,196.18,106.09
2025-02-03,35,194.03,90.81
2025-02-03,36,168.15,95.61
2025-02-03,37,161.67,68.15
2025-02-03,38,167.04,39.58
2025-02-03,39,169.06,73.44
2025-02-03,40,142.24,66.12
2025-02-03,41,160.26,69.47
2025-02-03,42,142.61,56.43
2025-02-03,43,122.31,6.45
2025-02-03,44,134.24,39.48
2025-02-03,45,108.22,53.87
