date,efa_block,product,avail_gbp_mw_h,util_gbp_mwh
2025-02-07,3,SR,3.128,83.4
2025-02-07,4,PQR,3.458,124.3
2025-02-07,4,NQR,1.73,51.1
2025-02-07,4,SR,4.567,106.6
2025-02-07,5,PQR,4.172,100.6
2025-02-07,5,NQR,2.233,29.0
2025-02-07,5,SR,5.53,140.1
2025-02-07,6,PQR,1.663,85.9
2025-02-07,6,NQR,1.935,32.8
2025-02-07,6,SR,2.085,82.4
2025-02-08,1,PQR,1.909,84.9
2025-02-08,1,NQR,0.927,28.8
2025-02-08,1,SR,4.608,145.5
2025-02-08,2,PQR,3.627,126.3
2025-02-08,2,NQR,0.387,28.5
2025-02-08,2,SR,2.458,108.9
2025-02-08,3,PQR,1.918,134.9
2025-02-08,3,NQR,2.277,40.6
2025-02-08,3,SR,4.139,141.4
2025-02-08,4,PQR,2.936,151.9
2025-02-08,4,NQR,0.749,31.5
2025-02-08,4,SR,2.674,141.9
2025-02-08,5,PQR,2.205,102.2
2025-02-08,5,NQR,2.238,44.7
2025-02-08,5,SR,8.781,127.3
2025-02-08,6,PQR,5.054,133.1
2025-02-08,6,NQR,1.697,33.0
2025-02-08,6,SR,3.813,144.8
2025-02-09,1,PQR,1.293,144.1
2025-02-09,1,NQR,1.487,32.8
2025-02-09,1,SR,1.819,121.7
2025-02-09,2,PQR,2.951,95.0
2025-02-09,2,NQR,0.768,32.1
2025-02-09,2,SR,2.024,138.4
2025-02-09,3,PQR,3.878,144.4
2025-02-09,3,NQR,2.836,31.6
2025-02-09,3,SR,5.695,102.1
2025-02-09,4,PQR,1.785,111.8
2025-02-09,4,NQR,2.009,41.1
2025-02-09,4,SR,3.84,84.7
2025-02-09,5,PQR,5.241,149.4
2025-02-09,5,NQR,2.793,46.3
2025-02-09,5,SR,5.387,115.1
2025-02-09,6,PQR,2.465,139.0
2025-02-09,6,NQR,0.906,32.1
2025-02-09,6,SR,5.083,93.6
2025-02-10,1,PQR,1.539,163.1
2025-02-10,1,NQR,2.776,54.9
2025-02-10,1,SR,4.92,77.2
2025-02-10,2,PQR,2.695,104.4
2025-02-10,2,NQR,1.38,52.3
2025-02-10,2,SR,5.37,137.2
2025-02-10,3,PQR,3.866,145.2
2025-02-10,3,NQR,2.416,31.7
2025-02-10,3,SR,13.361,140.8
2025-02-10,4,PQR,2.443,98.7
2025-02-10,4,NQR,2.171,38.7
2025-02-10,4,SR,5.331,89.9
2025-02-10,5,PQR,3.28,94.7
2025-02-10,5,NQR,1.712,30.7
2025-02-10,5,SR,4.793,82.0
2025-02-10,6,PQR,4.12,129.4
2025-02-10,6,NQR,2.143,54.1
2025-02-10,6,SR,3.582,92.3
2025-02-11,1,PQR,2.169,156.6
2025-02-11,1,NQR,1.328,40.6
2025-02-11,1,SR,5.423,78.9
2025-02-11,2,PQR,1.849,157.0
2025-02-11,2,NQR,1.304,31.0
2025-02-11,2,SR,2.62,107.1
2025-02-11,3,PQR,3.71,135.0
2025-02-11,3,NQR,4.221,33.5
2025-02-11,3,SR,4.623,95.1
2025-02-11,4,PQR,1.052,129.1
2025-02-11,4,NQR,1.738,50.1
2025-02-11,4,SR,9.659,117.5
2025-02-11,5,PQR,2.12,120.6
2025-02-11,5,NQR,4.903,47.1
2025-02-11,5,SR,2.252,115.4
2025-02-11,6,PQR,3.623,154.1
2025-02-11,6,NQR,2.29,36.3
2025-02-11,6,SR,2.774,86.7
2025-02-12,1,PQR,2.695,94.4
2025-02-12,1,NQR,1.655,29.7
2025-02-12,1,SR,6.124,149.7
2025-02-12,2,PQR,1.782,137.9
2025-02-12,2,NQR,1.219,45.2
2025-02-12,2,SR,0.98,117.4
2025-02-12,3,PQR,2.415,135.7
2025-02-12,3,NQR,1.109,40.2
2025-02-12,3,SR,3.749,141.2
2025-02-12,4,PQR,1.802,136.9
2025-02-12,4,NQR,5.764,43.5
2025-02-12,4,SR,4.269,143.2
2025-02-12,5,PQR,10.77,108.1
2025-02-12,5,NQR,0.846,54.3
2025-02-12,5,SR,4.795,91.8
2025-02-12,6,PQR,7.097,139.6
2025-02-12,6,NQR,1.903,37.4
2025-02-12,6,SR,14.433,150.2
2025-02-13,1,PQR,6.135,145.4
2025-02-13,1,NQR,1.349,38.9
2025-02-13,1,SR,3.943,95.4
2025-02-13,2,PQR,1.478,130.4
2025-02-13,2,NQR,2.034,48.2
2025-02-13,2,SR,1.535,139.7
2025-02-13,3,PQR,3.855,163.9
2025-02-13,3,NQR,1.178,39.1
2025-02-13,3,SR,7.221,116.9
2025-02-13,4,PQR,3.182,120.7
2025-02-13,4,NQR,0.582,54.9
2025-02-13,4,SR,4.438,126.7
2025-02-13,5,PQR,5.029,106.7
2025-02-13,5,NQR,6.465,40.0
2025-02-13,5,SR,11.906,115.5
2025-02-13,6,PQR,6.684,125.7
2025-02-13,6,NQR,3.425,41.8
2025-02-13,6,SR,6.151,148.9
2025-02-14,1,PQR,2.664,147.1
2025-02-14,1,NQR,1.55,30.6
2025-02-14,1,SR,4.997,136.8
2025-02-14,2,PQR,3.444,132.1
2025-02-14,2,NQR,1.13,49.7
2025-02-14,2,SR,2.985,147.7
2025-02-14,3,PQR,4.012,120.4
2025-02-14,3,NQR,1.683,45.2
2025-02-14,3,SR,3.22,114.8
2025-02-14,4,PQR,2.149,118.2
2025-02-14,4,NQR,0.817,29.5
2025-02-14,4,SR,2.847,109.5
2025-02-14,5,PQR,3.525,144.0
2025-02-14,5,NQR,2.573,35.8
2025-02-14,5,SR,6.712,133.9
2025-02-14,6,PQR,2.137,84.1
2025-02-14,6,NQR,3.399,49.6
2025-02-14,6,SR,3.897,123.2
2025-02-15,1,PQR,9.32,122.6
2025-02-15,1,NQR,1.938,43.1
2025-02-15,1,SR,2.654,150.3
2025-02-15,2,PQR,3.022,117.1
2025-02-15,2,NQR,1.612,34.3
2025-02-15,2,SR,2.189,136.0
2025-02-15,3,PQR,3.354,99.2
2025-02-15,3,NQR,3.293,40.9
2025-02-15,3,SR,4.483,151.8
2025-02-15,4,PQR,5.401,128.5
2025-02-15,4,NQR,2.816,33.0
2025-02-15,4,SR,12.65,147.6
2025-02-15,5,PQR,5.985,157.7
2025-02-15,5,NQR,1.473,48.2
2025-02-15,5,SR,18.34,89.6
2025-02-15,6,PQR,1.326,95.5
2025-02-15,6,NQR,1.062,46.9
2025-02-15,6,SR,5.394,134.5
2025-02-16,1,PQR,1.098,155.2
2025-02-16,1,NQR,1.722,32.1
2025-02-16,1,SR,4.214,103.7
2025-02-16,2,PQR,2.504,151.8
2025-02-16,2,NQR,2.884,32.8
2025-02-16,2,SR,3.519,150.4
2025-02-16,3,PQR,1.858,159.1
2025-02-16,3,NQR,1.44,52.2
2025-02-16,3,SR,3.356,103.7
2025-02-16,4,PQR,3.112,123.2
2025-02-16,4,NQR,2.001,44.5
2025-02-16,4,SR,4.591,113.5
2025-02-16,5,PQR,4.881,151.2
2025-02-16,5,NQR,1.529,51.0
2025-02-16,5,SR,10.964,116.4
2025-02-16,6,PQR,6.767,155.1
2025-02-16,6,NQR,1.683,43.8
2025-02-16,6,SR,11.968,144.0
2025-02-17,1,PQR,1.448,129.6
2025-02-17,1,NQR,1.489,40.7
2025-02-17,1,SR,1.85,132.8
2025-02-17,2,PQR,1.613,132.5
2025-02-17,2,NQR,1.098,51.6
2025-02-17,2,SR,1.667,77.3
2025-02-17,3,PQR,1.413,101.6
2025-02-17,3,NQR,1.029,43.3
2025-02-17,3,SR,3.114,116.8
2025-02-17,4,PQR,2.047,159.1
2025-02-17,4,NQR,0.792,30.7
2025-02-17,4,SR,5.088,77.4
2025-02-17,5,PQR,4.289,141.4
2025-02-17,5,NQR,2.445,50.6
2025-02-17,5,SR,9.39,99.9
2025-02-17,6,PQR,5.384,164.1
2025-02-17,6,NQR,2.323,37.9
2025-02-17,6,SR,11.769,98.1
2025-02-18,1,PQR,2.687,144.5
2025-02-18,1,NQR,2.491,40.1
2025-02-18,1,SR,3.104,79.8
2025-02-18,2,PQR,2.607,134.8
2025-02-18,2,NQR,0.96,45.3
2025-02-18,2,SR,2.83,142.8
2025-02-18,3,PQR,2.379,165.3
2025-02-18,3,NQR,1.133,53.3
2025-02-18,3,SR,3.273,91.0
2025-02-18,4,PQR,2.488,137.2
2025-02-18,4,NQR,1.878,32.7
2025-02-18,4,SR,5.447,139.4
2025-02-18,5,PQR,5.965,94.6
2025-02-18,5,NQR,3.081,54.5
2025-02-18,5,SR,3.532,96.6
2025-02-18,6,PQR,3.212,166.0
2025-02-18,6,NQR,1.926,45.3
2025-02-18,6,SR,1.587,147.1
2025-02-19,1,PQR,2.218,144.4
2025-02-19,1,NQR,1.082,35.9
2025-02-19,1,SR,8.616,125.0
2025-02-19,2,PQR,1.483,109.0
2025-02-19,2,NQR,0.889,47.6
2025-02-19,2,SR,5.147,118.3
2025-02-19,3,PQR,4.603,143.5
2025-02-19,3,NQR,1.96,35.3
2025-02-19,3,SR,3.212,132.7
2025-02-19,4,PQR,1.448,124.5
2025-02-19,4,NQR,3.236,54.8
2025-02-19,4,SR,8.188,134.7
2025-02-19,5,PQR,3.207,104.6
2025-02-19,5,NQR,3.211,48.0
2025-02-19,5,SR,3.28,110.9
2025-02-19,6,PQR,5.133,167.6
2025-02-19,6,NQR,1.024,48.7
2025-02-19,6,SR,11.9,126.6
2025-02-20,1,PQR,2.65,162.7
2025-02-20,1,NQR,0.901,29.4
2025-02-20,1,SR,1.551,139.2
2025-02-20,2,PQR,1.434,126.1
2025-02-20,2,NQR,1.275,35.5
2025-02-20,2,SR,2.771,110.1
2025-02-20,3,PQR,5.001,120.6
2025-02-20,3,NQR,2.142,52.5
2025-02-20,3,SR,3.672,117.0
2025-02-20,4,PQR,1.511,90.9
2025-02-20,4,NQR,0.489,47.7
2025-02-20,4,SR,9.372,108.8
2025-02-20,5,PQR,2.626,133.0
2025-02-20,5,NQR,2.318,32.1
2025-02-20,5,SR,12.116,96.9
2025-02-20,6,PQR,2.889,126.1
2025-02-20,6,NQR,0.537,43.0
2025-02-20,6,SR,7.996,101.6
2025-02-21,1,PQR,4.002,155.0
2025-02-21,1,NQR,2.473,37.3
2025-02-21,1,SR,6.38,86.9
2025-02-21,2,PQR,1.016,114.9
2025-02-21,2,NQR,0.907,31.3
2025-02-21,2,SR,2.372,104.6
2025-02-21,3,PQR,1.411,141.8
2025-02-21,3,NQR,1.226,28.2
2025-02-21,3,SR,7.927,97.2
2025-02-21,4,PQR,3.121,131.0
2025-02-21,4,NQR,2.058,55.5
2025-02-21,4,SR,7.085,88.3
2025-02-21,5,PQR,2.457,143.2
2025-02-21,5,NQR,4.105,51.4
2025-02-21,5,SR,4.748,99.7
2025-02-21,6,PQR,4.521,136.6
2025-02-21,6,NQR,1.069,30.5
2025-02-21,6,SR,8.209,95.8
2025-02-22,1,PQR,2.421,93.5
2025-02-22,1,NQR,1.532,47.3
2025-02-22,1,SR,2.05,133.7
2025-02-22,2,PQR,1.7,92.6
2025-02-22,2,NQR,0.424,42.8
2025-02-22,2,SR,4.382,122.9
2025-02-22,3,PQR,1.25,166.1
2025-02-22,3,NQR,0.928,51.7
2025-02-22,3,SR,3.23,106.4
2025-02-22,4,PQR,3.021,96.0
2025-02-22,4,NQR,2.04,41.3
2025-02-22,4,SR,5.44,90.3
2025-02-22,5,PQR,5.05,117.1
2025-02-22,5,NQR,2.245,43.1
2025-02-22,5,SR,6.586,151.6
2025-02-22,6,PQR,5.255,101.2
2025-02-22,6,NQR,2.276,29.7
2025-02-22,6,SR,3.167,114.5
2025-02-23,1,PQR,3.086,84.8
2025-02-23,1,NQR,0.741,45.0
2025-02-23,1,SR,7.171,127.5
2025-02-23,2,PQR,2.181,156.9
2025-02-23,2,NQR,0.554,33.7
2025-02-23,2,SR,4.801,112.9
2025-02-23,3,PQR,5.682,132.6
2025-02-23,3,NQR,3.328,43.6
2025-02-23,3,SR,3.626,98.7
2025-02-23,4,PQR,5.743,112.3
2025-02-23,4,NQR,2.09,29.6
2025-02-23,4,SR,2.766,152.1
2025-02-23,5,PQR,5.173,136.7
2025-02-23,5,NQR,1.917,55.8
2025-02-23,5,SR,3.818,77.8
2025-02-23,6,PQR,3.723,127.7
2025-02-23,6,NQR,3.21,52.6
2025-02-23,6,SR,5.556,101.4
2025-02-24,1,PQR,1.864,157.9
2025-02-24,1,NQR,0.499,45.2
2025-02-24,1,SR,9.841,96.2
2025-02-24,2,PQR,1.687,133.5
2025-02-24,2,NQR,1.064,51.7
2025-02-24,2,SR,2.673,124.5
2025-02-24,3,PQR,0.737,155.9
2025-02-24,3,NQR,1.177,43.8
2025-02-24,3,SR,4.481,132.1
2025-02-24,4,PQR,4.032,95.9
2025-02-24,4,NQR,1.058,43.3
2025-02-24,4,SR,1.698,90.7
2025-02-24,5,PQR,2.786,87.0
2025-02-24,5,NQR,1.661,35.1
2025-02-24,5,SR,2.927,103.9
2025-02-24,6,PQR,2.564,152.5
2025-02-24,6,NQR,2.37,55.2
2025-02-24,6,SR,10.77,108.8
2025-02-25,1,PQR,1.36,151.5
2025-02-25,1,NQR,1.808,51.8
2025-02-25,1,SR,3.373,87.8
2025-02-25,2,PQR,1.685,148.6
2025-02-25,2,NQR,0.972,41.8
2025-02-25,2,SR,1.833,136.5
2025-02-25,3,PQR,6.406,105.3
2025-02-25,3,NQR,0.64,41.1
2025-02-25,3,SR,4.561,115.6
2025-02-25,4,PQR,1.335,164.8
2025-02-25,4,NQR,2.34,38.8
2025-02-25,4,SR,5.451,125.7
2025-02-25,5,PQR,2.655,93.6
2025-02-25,5,NQR,2.101,38.9
2025-02-25,5,SR,5.706,117.7
2025-02-25,6,PQR,4.212,104.2
2025-02-25,6,NQR,1.862,55.0
2025-02-25,6,SR,4.629,83.8
2025-02-26,1,PQR,1.377,161.3
2025-02-26,1,NQR,1.798,28.9
2025-02-26,1,SR,2.734,136.0
2025-02-26,2,PQR,1.258,149.5
2025-02-26,2,NQR,1.244,53.1
2025-02-26,2,SR,1.124,138.2
2025-02-26,3,PQR,3.29,146.9
2025-02-26,3,NQR,1.708,47.4
2025-02-26,3,SR,4.315,126.4
2025-02-26,4,PQR,2.128,149.9
2025-02-26,4,NQR,1.284,43.7
2025-02-26,4,SR,5.521,99.1
2025-02-26,5,PQR,1.597,128.5
2025-02-26,5,NQR,4.333,48.7
2025-02-26,5,SR,8.106,135.6
2025-02-26,6,PQR,4.303,141.1
2025-02-26,6,NQR,1.203,55.7
2025-02-26,6,SR,5.369,106.5
2025-02-27,1,PQR,2.839,165.1
2025-02-27,1,NQR,1.894,30.4
2025-02-27,1,SR,10.625,102.3
2025-02-27,2,PQR,4.419,146.4
2025-02-27,2,NQR,1.542,50.9
2025-02-27,2,SR,2.572,86.7
2025-02-27,3,PQR,1.597,155.3
2025-02-27,3,NQR,3.78,45.5
2025-02-27,3,SR,7.897,101.3
2025-02-27,4,PQR,6.76,136.7
2025-02-27,4,NQR,1.77,50.7
2025-02-27,4,SR,2.721,135.7
2025-02-27,5,PQR,10.67,160.5
2025-02-27,5,NQR,3.547,34.3
2025-02-27,5,SR,5.381,94.8
2025-02-27,6,PQR,3.363,111.5
2025-02-27,6,NQR,1.176,40.0
2025-02-27,6,SR,1.449,81.8
2025-02-28,1,PQR,5.611,108.9
2025-02-28,1,NQR,2.783,46.0
2025-02-28,1,SR,5.509,137.5
2025-02-28,2,PQR,1.818,161.8
2025-02-28,2,NQR,2.433,49.8
2025-02-28,2,SR,2.859,87.8
2025-02-28,3,PQR,4.165,90.6
2025-02-28,3,NQR,2.029,29.5
2025-02-28,3,SR,2.105,114.4
2025-02-28,4,PQR,3.831,141.6
2025-02-28,4,NQR,1.943,29.8
2025-02-28,4,SR,5.89,137.9
2025-02-28,5,PQR,3.106,143.2
2025-02-28,5,NQR,2.45,36.1
2025-02-28,5,SR,12.111,107.7
2025-02-28,6,PQR,2.057,166.8
2025-02-28,6,NQR,1.188,49.3
2025-02-28,6,SR,4.016,105.1
2025-03-01,1,PQR,2.566,149.7
2025-03-01,1,NQR,1.672,35.5
2025-03-01,1,SR,2.439,146.2
2025-03-01,2,PQR,3.463,101.1
2025-03-01,2,NQR,0.37,52.6
2025-03-01,2,SR,2.71,153.4
2025-03-01,3,PQR,5.179,163.0
2025-03-01,3,NQR,2.543,31.8
2025-03-01,3,SR,7.841,134.0
2025-03-01,4,PQR,2.171,84.3
2025-03-01,4,NQR,2.179,36.6
2025-03-01,4,SR,11.139,135.5
2025-03-01,5,PQR,2.146,111.6
2025-03-01,5,NQR,1.18,28.8
2025-03-01,5,SR,11.182,123.4
2025-03-01,6,PQR,7.006,148.1
2025-03-01,6,NQR,1.097,52.8
2025-03-01,6,SR,2.374,79.7
2025-03-02,1,PQR,4.681,141.3
2025-03-02,1,NQR,0.969,31.9
2025-03-02,1,SR,2.894,111.7
2025-03-02,2,PQR,1.252,103.1
2025-03-02,2,NQR,1.184,53.7
2025-03-02,2,SR,1.593,121.8
2025-03-02,3,PQR,3.046,112.0
2025-03-02,3,NQR,0.905,39.8
2025-03-02,3,SR,1.874,95.4
2025-03-02,4,PQR,4.021,86.3
2025-03-02,4,NQR,2.222,50.5
2025-03-02,4,SR,3.277,91.6
2025-03-02,5,PQR,9.443,162.9
2025-03-02,5,NQR,1.314,49.9
2025-03-02,5,SR,7.561,81.2
2025-03-02,6,PQR,3.223,134.1
2025-03-02,6,NQR,1.561,43.9
2025-03-02,6,SR,8.096,134.0
2025-03-03,1,PQR,1.462,89.8
2025-03-03,1,NQR,2.331,32.3
2025-03-03,1,SR,4.131,86.6
2025-03-03,2,PQR,0.888,108.0
2025-03-03,2,NQR,1.171,49.7
2025-03-03,2,SR,1.413,148.2
2025-03-03,3,PQR,4.082,115.5
2025-03-03,3,NQR,4.137,46.2
2025-03-03,3,SR,7.697,125.6
2025-03-03,4,PQR,5.376,106.6
2025-03-03,4,NQR,1.111,55.4
2025-03-03,4,SR,3.186,150.5
2025-03-03,5,PQR,11.95,116.9
2025-03-03,5,NQR,8.369,33.1
2025-03-03,5,SR,11.827,132.2
2025-03-03,6,PQR,7.504,156.1
2025-03-03,6,NQR,5.884,52.2
2025-03-03,6,SR,2.456,147.9
2025-03-04,1,PQR,3.245,141.5
2025-03-04,1,NQR,1.347,54.5
2025-03-04,1,SR,6.22,120.7
2025-03-04,2,PQR,0.809,102.8
2025-03-04,2,NQR,1.224,29.5
2025-03-04,2,SR,5.081,115.3
2025-03-04,3,PQR,2.463,124.3
2025-03-04,3,NQR,1.175,53.9
2025-03-04,3,SR,1.372,107.8
2025-03-04,4,PQR,4.642,156.9
2025-03-04,4,NQR,0.87,29.5
2025-03-04,4,SR,4.904,135.3
2025-03-04,5,PQR,2.881,164.9
2025-03-04,5,NQR,2.798,39.7
2025-03-04,5,SR,9.852,147.3
2025-03-04,6,PQR,4.56,153.7
2025-03-04,6,NQR,0.961,41.4
2025-03-04,6,SR,3.667,114.3
2025-03-05,1,PQR,2.244,150.1
2025-03-05,1,NQR,2.023,43.3
2025-03-05,1,SR,6.563,108.7
2025-03-05,2,PQR,1.321,114.4
2025-03-05,2,NQR,1.372,47.4
2025-03-05,2,SR,3.384,135.8
2025-03-05,3,PQR,3.254,143.3
2025-03-05,3,NQR,2.398,34.3
2025-03-05,3,SR,5.094,81.0
2025-03-05,4,PQR,4.271,138.9
2025-03-05,4,NQR,2.452,37.1
2025-03-05,4,SR,8.808,106.1
2025-03-05,5,PQR,5.703,132.9
2025-03-05,5,NQR,1.069,54.4
2025-03-05,5,SR,5.948,141.3
2025-03-05,6,PQR,4.673,166.2
2025-03-05,6,NQR,1.693,48.9
2025-03-05,6,SR,5.65,114.6
2025-03-06,1,PQR,2.923,93.0
2025-03-06,1,NQR,1.107,35.0
2025-03-06,1,SR,2.604,86.2
2025-03-06,2,PQR,2.069,151.3
2025-03-06,2,NQR,0.845,49.5
2025-03-06,2,SR,3.338,120.1
2025-03-06,3,PQR,1.485,136.0
2025-03-06,3,NQR,1.268,35.3
2025-03-06,3,SR,4.396,152.4
2025-03-06,4,PQR,6.887,143.8
2025-03-06,4,NQR,1.333,42.1
2025-03-06,4,SR,3.59,82.0
2025-03-06,5,PQR,2.161,87.6
2025-03-06,5,NQR,1.495,47.0
2025-03-06,5,SR,4.458,90.5
2025-03-06,6,PQR,1.048,143.6
2025-03-06,6,NQR,1.271,41.6
2025-03-06,6,SR,4.837,137.4
2025-03-07,1,PQR,2.831,144.9
2025-03-07,1,NQR,0.93,52.4
2025-03-07,1,SR,2.767,103.7
2025-03-07,2,PQR,4.363,132.1
2025-03-07,2,NQR,1.927,54.7
2025-03-07,2,SR,1.575,145.8
2025-03-07,3,PQR,2.092,165.2
2025-03-07,3,NQR,2.348,41.7
2025-03-07,3,SR,2.508,83.6
2025-03-07,4,PQR,2.61,85.0
2025-03-07,4,NQR,1.454,42.9
2025-03-07,4,SR,3.25,149.4
2025-03-07,5,PQR,6.376,111.0
2025-03-07,5,NQR,0.792,49.1
2025-03-07,5,SR,5.295,88.5
2025-03-07,6,PQR,4.104,151.2
2025-03-07,6,NQR,1.301,30.3
2025-03-07,6,SR,12.846,124.0
2025-03-08,1,PQR,2.072,88.0
2025-03-08,1,NQR,1.455,55.1
2025-03-08,1,SR,2.878,113.4
2025-03-08,2,PQR,1.623,150.2
2025-03-08,2,NQR,0.796,54.7
2025-03-08,2,SR,4.759,122.2
2025-03-08,3,PQR,1.232,91.9
2025-03-08,3,NQR,0.685,52.1
2025-03-08,3,SR,2.104,96.0
2025-03-08,4,PQR,2.023,137.0
2025-03-08,4,NQR,1.354,49.9
2025-03-08,4,SR,7.299,143.6
2025-03-08,5,PQR,13.105,125.8
2025-03-08,5,NQR,1.885,51.3
2025-03-08,5,SR,4.676,152.6
2025-03-08,6,PQR,9.487,100.7
2025-03-08,6,NQR,2.283,51.7
2025-03-08,6,SR,2.265,84.6
2025-03-09,1,PQR,2.941,107.9
2025-03-09,1,NQR,2.015,34.8
2025-03-09,1,SR,2.945,142.4
2025-03-09,2,PQR,4.117,156.9
2025-03-09,2,NQR,1.864,28.9
2025-03-09,2,SR,7.037,80.5
2025-03-09,3,PQR,2.073,127.8
2025-03-09,3,NQR,2.004,45.6
2025-03-09,3,SR,4.104,150.0
2025-03-09,4,PQR,6.138,123.7
2025-03-09,4,NQR,1.488,37.4
2025-03-09,4,SR,2.825,96.3
2025-03-09,5,PQR,3.274,167.3
2025-03-09,5,NQR,1.067,39.6
2025-03-09,5,SR,9.685,110.1
2025-03-09,6,PQR,4.036,128.3
2025-03-09,6,NQR,2.055,50.5
2025-03-09,6,SR,2.182,93.4
2025-03-10,1,PQR,2.102,125.1
2025-03-10,1,NQR,2.757,53.0
2025-03-10,1,SR,4.271,148.6
2025-03-10,2,PQR,3.354,105.0
2025-03-10,2,NQR,0.292,54.1
2025-03-10,2,SR,1.403,101.6
2025-03-10,3,PQR,7.146,149.0
2025-03-10,3,NQR,2.311,36.3
2025-03-10,3,SR,3.926,91.0
2025-03-10,4,PQR,3.268,94.0
2025-03-10,4,NQR,2.79,48.7
2025-03-10,4,SR,2.209,113.2
2025-03-10,5,PQR,4.015,119.2
2025-03-10,5,NQR,1.365,37.3
2025-03-10,5,SR,2.486,92.4
2025-03-10,6,PQR,5.206,108.0
2025-03-10,6,NQR,1.318,54.0
2025-03-10,6,SR,1.298,141.6
2025-03-11,1,PQR,4.871,141.0
2025-03-11,1,NQR,1.786,42.3
2025-03-11,1,SR,3.091,95.9
2025-03-11,2,PQR,2.079,93.9
2025-03-11,2,NQR,1.095,41.3
2025-03-11,2,SR,3.901,98.3
2025-03-11,3,PQR,2.464,123.6
2025-03-11,3,NQR,0.726,54.7
2025-03-11,3,SR,5.253,118.0
2025-03-11,4,PQR,3.682,144.5
2025-03-11,4,NQR,1.154,44.1
2025-03-11,4,SR,3.709,110.7
2025-03-11,5,PQR,2.555,106.9
2025-03-11,5,NQR,1.001,40.1
2025-03-11,5,SR,3.467,139.2
2025-03-11,6,PQR,2.735,134.9
2025-03-11,6,NQR,1.185,33.5
2025-03-11,6,SR,3.794,137.5
2025-03-12,1,PQR,3.907,120.3
2025-03-12,1,NQR,2.321,47.1
2025-03-12,1,SR,5.408,109.6
2025-03-12,2,PQR,1.502,145.9
2025-03-12,2,NQR,1.999,47.1
2025-03-12,2,SR,1.981,78.7
2025-03-12,3,PQR,4.72,137.1
2025-03-12,3,NQR,3.645,53.8
2025-03-12,3,SR,4.012,98.2
2025-03-12,4,PQR,4.34,132.3
2025-03-12,4,NQR,1.904,41.0
2025-03-12,4,SR,4.548,114.2
2025-03-12,5,PQR,9.446,162.6
2025-03-12,5,NQR,6.848,49.0
2025-03-12,5,SR,2.253,142.6
2025-03-12,6,PQR,2.925,107.1
2025-03-12,6,NQR,1.468,41.6
2025-03-12,6,SR,3.349,135.8
2025-03-13,1,PQR,1.182,144.9
2025-03-13,1,NQR,1.255,29.0
2025-03-13,1,SR,3.4,86.2
2025-03-13,2,PQR,2.525,85.2
2025-03-13,2,NQR,0.682,48.2
2025-03-13,2,SR,3.654,114.7
2025-03-13,3,PQR,4.07,137.7
2025-03-13,3,NQR,0.54,36.2
2025-03-13,3,SR,2.728,134.4
2025-03-13,4,PQR,4.132,92.6
2025-03-13,4,NQR,2.992,45.9
2025-03-13,4,SR,8.493,111.1
2025-03-13,5,PQR,6.107,116.4
2025-03-13,5,NQR,1.386,38.5
2025-03-13,5,SR,5.811,152.9
2025-03-13,6,PQR,3.101,154.7
2025-03-13,6,NQR,1.844,44.3
2025-03-13,6,SR,7.72,136.6
2025-03-14,1,PQR,1.39,124.1
2025-03-14,1,NQR,0.875,44.1
2025-03-14,1,SR,3.16,100.7
2025-03-14,2,PQR,1.004,93.4
2025-03-14,2,NQR,0.927,52.5
2025-03-14,2,SR,2.799,147.7
2025-03-14,3,PQR,2.417,153.5
2025-03-14,3,NQR,2.588,29.5
2025-03-14,3,SR,5.735,132.7
2025-03-14,4,PQR,1.746,95.5
2025-03-14,4,NQR,2.439,28.3
2025-03-14,4,SR,7.846,79.9
2025-03-14,5,PQR,3.028,161.5
2025-03-14,5,NQR,4.795,51.2
2025-03-14,5,SR,15.013,111.9
2025-03-14,6,PQR,3.565,129.2
2025-03-14,6,NQR,0.721,37.7
2025-03-14,6,SR,3.643,131.0
2025-03-15,1,PQR,5.002,101.0
2025-03-15,1,NQR,1.357,49.5
2025-03-15,1,SR,3.795,131.2
2025-03-15,2,PQR,0.86,105.3
2025-03-15,2,NQR,2.418,32.9
2025-03-15,2,SR,2.89,77.6
2025-03-15,3,PQR,6.391,165.9
2025-03-15,3,NQR,3.657,47.1
2025-03-15,3,SR,5.01,79.7
2025-03-15,4,PQR,1.528,143.0
2025-03-15,4,NQR,2.13,42.7
2025-03-15,4,SR,5.05,130.3
2025-03-15,5,PQR,5.117,102.5
2025-03-15,5,NQR,1.051,37.3
2025-03-15,5,SR,8.393,122.4
2025-03-15,6,PQR,5.451,146.0
2025-03-15,6,NQR,2.068,38.3
2025-03-15,6,SR,3.188,96.3
2025-03-16,1,PQR,7.819,116.8
2025-03-16,1,NQR,2.242,43.3
2025-03-16,1,SR,4.055,108.7
2025-03-16,2,PQR,3.8,133.8
2025-03-16,2,NQR,2.069,41.6
2025-03-16,2,SR,1.748,125.9
2025-03-16,3,PQR,4.597,158.3
2025-03-16,3,NQR,1.399,32.0
2025-03-16,3,SR,2.381,96.8
2025-03-16,4,PQR,2.339,135.7
2025-03-16,4,NQR,1.568,47.7
2025-03-16,4,SR,3.161,140.9
2025-03-16,5,PQR,4.684,99.8
2025-03-16,5,NQR,2.894,36.4
2025-03-16,5,SR,7.769,87.5
2025-03-16,6,PQR,2.01,138.4
2025-03-16,6,NQR,3.301,50.6
