date,period,price_gbp_mwh
2025-01-23,19,100.82
2025-01-23,20,96.74
2025-01-23,21,100.18
2025-01-23,22,104.26
2025-01-23,23,96.73
2025-01-23,24,100.69
2025-01-23,25,98.29
2025-01-23,26,109.41
2025-01-23,27,107.25
2025-01-23,28,106.46
2025-01-23,29,113.05
2025-01-23,30,111.67
2025-01-23,31,117.44
2025-01-23,32,122.04
2025-01-23,33,130.49
2025-01-23,34,146.35
2025-01-23,35,141.87
2025-01-23,36,146.94
2025-01-23,37,137.89
2025-01-23,38,136.88
2025-01-23,39,120.19
2025-01-23,40,114.36
2025-01-23,41,105.14
2025-01-23,42,106.46
2025-01-23,43,93.5
2025-01-23,44,83.79
2025-01-23,45,85.03
2025-01-23,46,87.6
2025-01-23,47,69.7
2025-01-23,48,70.33
2025-01-24,1,72.24
2025-01-24,2,71.89
2025-01-24,3,65.38
2025-01-24,4,69.39
2025-01-24,5,61.99
2025-01-24,6,62.77
2025-01-24,7,62.8
2025-01-24,8,60.94
2025-01-24,9,70.17
2025-01-24,10,63.82
2025-01-24,11,67.42
2025-01-24,12,78.86
2025-01-24,13,76.31
2025-01-24,14,83.46
2025-01-24,15,86.0
2025-01-24,16,98.55
2025-01-24,17,102.33
2025-01-24,18,103.83
2025-01-24,19,103.42
2025-01-24,20,101.1
2025-01-24,21,98.18
2025-01-24,22,96.98
2025-01-24,23,106.05
2025-01-24,24,105.2
2025-01-24,25,101.0
2025-01-24,26,105.75
2025-01-24,27,106.36
2025-01-24,28,105.29
2025-01-24,29,113.34
2025-01-24,30,114.76
2025-01-24,31,117.7
2025-01-24,32,121.9
2025-01-24,33,128.43
2025-01-24,34,139.37
2025-01-24,35,144.39
2025-01-24,36,141.5
2025-01-24,37,143.77
2025-01-24,38,133.52
2025-01-24,39,126.53
2025-01-24,40,113.42
2025-01-24,41,101.72
2025-01-24,42,97.56
2025-01-24,43,85.89
2025-01-24,44,88.27
2025-01-24,45,78.5
2025-01-24,46,82.68
2025-01-24,47,74.82
2025-01-24,48,77.91
2025-01-25,1,60.59
2025-01-25,2,60.89
2025-01-25,3,60.6
2025-01-25,4,55.63
2025-01-25,5,50.36
2025-01-25,6,54.01
2025-01-25,7,54.1
2025-01-25,8,54.28
2025-01-25,9,62.02
2025-01-25,10,54.69
2025-01-25,11,62.96
2025-01-25,12,65.57
2025-01-25,13,72.97
2025-01-25,14,73.53
2025-01-25,15,82.36
2025-01-25,16,83.05
2025-01-25,17,88.75
2025-01-25,18,82.71
2025-01-25,19,78.51
2025-01-25,20,90.17
2025-01-25,21,89.92
2025-01-25,22,90.06
2025-01-25,23,86.63
2025-01-25,24,95.79
2025-01-25,25,89.43
2025-01-25,26,94.55
2025-01-25,27,96.98
2025-01-25,28,103.45
2025-01-25,29,97.79
2025-01-25,30,99.78
2025-01-25,31,100.88
2025-01-25,32,118.62
2025-01-25,33,120.14
2025-01-25,34,125.69
2025-01-25,35,139.76
2025-01-25,36,128.83
2025-01-25,37,118.95
2025-01-25,38,116.88
2025-01-25,39,105.36
2025-01-25,40,98.81
2025-01-25,41,90.63
2025-01-25,42,83.05
2025-01-25,43,74.41
2025-01-25,44,82.11
2025-01-25,45,73.53
2025-01-25,46,68.58
2025-01-25,47,70.03
2025-01-25,48,66.67
2025-01-26,1,65.63
2025-01-26,2,58.56
2025-01-26,3,48.64
2025-01-26,4,61.09
2025-01-26,5,53.53
2025-01-26,6,59.05
2025-01-26,7,62.63
2025-01-26,8,57.4
2025-01-26,9,62.09
2025-01-26,10,60.12
2025-01-26,11,68.07
2025-01-26,12,60.65
2025-01-26,13,69.05
2025-01-26,14,76.71
2025-01-26,15,78.39
2025-01-26,16,88.3
2025-01-26,17,85.24
2025-01-26,18,96.94
2025-01-26,19,97.5
2025-01-26,20,89.74
2025-01-26,21,90.35
2025-01-26,22,92.87
2025-01-26,23,83.93
2025-01-26,24,84.53
2025-01-26,25,96.23
2025-01-26,26,93.91
2025-01-26,27,93.64
2025-01-26,28,96.56
2025-01-26,29,89.45
2025-01-26,30,101.57
2025-01-26,31,103.79
2025-01-26,32,116.02
2025-01-26,33,122.36
2025-01-26,34,126.11
2025-01-26,35,128.8
2025-01-26,36,121.46
2025-01-26,37,126.44
2025-01-26,38,120.1
2025-01-26,39,114.17
2025-01-26,40,108.81
2025-01-26,41,85.41
2025-01-26,42,83.79
2025-01-26,43,76.96
2025-01-26,44,76.38
2025-01-26,45,72.34
2025-01-26,46,68.5
2025-01-26,47,71.07
2025-01-26,48,60.34
2025-01-27,1,76.73
2025-01-27,2,63.26
2025-01-27,3,72.73
2025-01-27,4,71.71
2025-01-27,5,68.93
2025-01-27,6,62.19
2025-01-27,7,61.52
2025-01-27,8,64.27
2025-01-27,9,60.8
2025-01-27,10,63.73
2025-01-27,11,72.66
2025-01-27,12,76.3
2025-01-27,13,74.25
2025-01-27,14,86.76
2025-01-27,15,91.7
2025-01-27,16,101.08
2025-01-27,17,101.03
2025-01-27,18,104.92
2025-01-27,19,102.99
2025-01-27,20,104.54
2025-01-27,21,94.94
2025-01-27,22,99.56
2025-01-27,23,100.54
2025-01-27,24,100.97
2025-01-27,25,105.35
2025-01-27,26,107.94
2025-01-27,27,108.93
2025-01-27,28,108.89
2025-01-27,29,109.47
2025-01-27,30,120.6
2025-01-27,31,122.68
2025-01-27,32,123.5
2025-01-27,33,133.66
2025-01-27,34,133.62
2025-01-27,35,144.6
2025-01-27,36,143.94
2025-01-27,37,138.6
2025-01-27,38,139.87
2025-01-27,39,119.37
2025-01-27,40,116.76
2025-01-27,41,113.42
2025-01-27,42,101.23
2025-01-27,43,90.64
2025-01-27,44,81.42
2025-01-27,45,76.64
2025-01-27,46,77.21
2025-01-27,47,73.29
2025-01-27,48,70.65
2025-01-28,1,76.58
2025-01-28,2,75.16
2025-01-28,3,68.73
2025-01-28,4,69.22
2025-01-28,5,68.51
2025-01-28,6,70.47
2025-01-28,7,67.66
2025-01-28,8,59.75
2025-01-28,9,73.98
2025-01-28,10,71.79
2025-01-28,11,67.99
2025-01-28,12,69.53
2025-01-28,13,80.41
2025-01-28,14,82.88
2025-01-28,15,91.13
2025-01-28,16,97.94
2025-01-28,17,96.42
2025-01-28,18,96.15
2025-01-28,19,102.55
2025-01-28,20,98.41
2025-01-28,21,100.6
2025-01-28,22,94.6
2025-01-28,23,99.62
2025-01-28,24,104.73
2025-01-28,25,105.92
2025-01-28,26,102.17
2025-01-28,27,102.61
2025-01-28,28,109.58
2025-01-28,29,114.58
2025-01-28,30,117.74
2025-01-28,31,119.15
2025-01-28,32,128.67
2025-01-28,33,140.35
2025-01-28,34,141.31
2025-01-28,35,137.82
2025-01-28,36,145.44
2025-01-28,37,148.97
2025-01-28,38,128.28
2025-01-28,39,124.02
2025-01-28,40,112.95
2025-01-28,41,104.98
2025-01-28,42,97.63
2025-01-28,43,95.26
2025-01-28,44,86.23
2025-01-28,45,87.14
2025-01-28,46,78.33
2025-01-28,47,74.58
2025-01-28,48,70.79
2025-01-29,1,71.4
2025-01-29,2,74.11
2025-01-29,3,66.24
2025-01-29,4,63.57
2025-01-29,5,71.06
2025-01-29,6,65.02
2025-01-29,7,69.06
2025-01-29,8,62.27
2025-01-29,9,71.51
2025-01-29,10,68.57
2025-01-29,11,71.72
2025-01-29,12,74.11
2025-01-29,13,76.31
2025-01-29,14,83.92
2025-01-29,15,87.97
2025-01-29,16,98.73
2025-01-29,17,97.79
2025-01-29,18,94.55
2025-01-29,19,94.21
2025-01-29,20,93.56
2025-01-29,21,102.41
2025-01-29,22,95.29
2025-01-29,23,101.74
2025-01-29,24,102.34
2025-01-29,25,103.16
2025-01-29,26,106.99
2025-01-29,27,107.83
2025-01-29,28,98.59
2025-01-29,29,110.95
2025-01-29,30,117.73
2025-01-29,31,127.66
2025-01-29,32,134.13
2025-01-29,33,128.78
2025-01-29,34,138.98
2025-01-29,35,137.98
2025-01-29,36,150.59
2025-01-29,37,144.74
2025-01-29,38,134.73
2025-01-29,39,124.47
2025-01-29,40,119.28
2025-01-29,41,109.36
2025-01-29,42,101.4
2025-01-29,43,92.46
2025-01-29,44,84.42
2025-01-29,45,85.03
2025-01-29,46,82.0
2025-01-29,47,75.15
2025-01-29,48,72.01
2025-01-30,1,67.49
2025-01-30,2,72.48
2025-01-30,3,56.96
2025-01-30,4,68.24
2025-01-30,5,69.58
2025-01-30,6,62.48
2025-01-30,7,62.92
2025-01-30,8,60.66
2025-01-30,9,63.74
2025-01-30,10,65.44
2025-01-30,11,67.18
2025-01-30,12,70.57
2025-01-30,13,77.18
2025-01-30,14,82.73
2025-01-30,15,97.16
2025-01-30,16,93.23
2025-01-30,17,99.9
2025-01-30,18,98.14
2025-01-30,19,98.48
2025-01-30,20,93.56
2025-01-30,21,93.57
2025-01-30,22,94.98
2025-01-30,23,101.19
2025-01-30,24,106.01
2025-01-30,25,96.18
2025-01-30,26,102.95
2025-01-30,27,101.64
2025-01-30,28,108.28
2025-01-30,29,116.45
2025-01-30,30,114.14
2025-01-30,31,120.8
2025-01-30,32,133.09
2025-01-30,33,135.95
2025-01-30,34,137.21
2025-01-30,35,144.75
2025-01-30,36,141.08
2025-01-30,37,142.25
2025-01-30,38,135.27
2025-01-30,39,118.23
2025-01-30,40,114.37
2025-01-30,41,103.96
2025-01-30,42,98.87
2025-01-30,43,93.88
2025-01-30,44,87.66
2025-01-30,45,80.68
2025-01-30,46,82.4
2025-01-30,47,72.36
2025-01-30,48,68.07
2025-01-31,1,74.64
2025-01-31,2,72.0
2025-01-31,3,68.56
2025-01-31,4,63.44
2025-01-31,5,66.82
2025-01-31,6,64.45
2025-01-31,7,63.34
2025-01-31,8,75.61
2025-01-31,9,59.61
2025-01-31,10,71.19
2025-01-31,11,66.4
2025-01-31,12,73.98
2025-01-31,13,88.47
2025-01-31,14,79.93
2025-01-31,15,86.69
2025-01-31,16,94.65
2025-01-31,17,95.04
2025-01-31,18,103.89
2025-01-31,19,98.61
2025-01-31,20,102.91
2025-01-31,21,94.44
2025-01-31,22,92.49
2025-01-31,23,99.45
2025-01-31,24,95.34
2025-01-31,25,109.31
2025-01-31,26,98.93
2025-01-31,27,102.86
2025-01-31,28,110.89
2025-01-31,29,109.7
2025-01-31,30,109.75
2025-01-31,31,129.04
2025-01-31,32,123.15
2025-01-31,33,133.21
2025-01-31,34,139.29
2025-01-31,35,146.83
2025-01-31,36,146.1
2025-01-31,37,137.13
2025-01-31,38,131.79
2025-01-31,39,122.68
2025-01-31,40,116.56
2025-01-31,41,99.66
2025-01-31,42,104.67
2025-01-31,43,87.43
2025-01-31,44,85.63
2025-01-31,45,77.18
2025-01-31,46,73.4
2025-01-31,47,72.29
2025-01-31,48,69.4
2025-02-01,1,64.95
2025-02-01,2,70.41
2025-02-01,3,56.99
2025-02-01,4,59.8
2025-02-01,5,55.64
2025-02-01,6,60.73
2025-02-01,7,56.53
2025-02-01,8,63.93
2025-02-01,9,55.7
2025-02-01,10,64.84
2025-02-01,11,63.78
2025-02-01,12,64.45
2025-02-01,13,70.91
2025-02-01,14,74.7
2025-02-01,15,80.18
2025-02-01,16,82.45
2025-02-01,17,83.73
2025-02-01,18,86.89
2025-02-01,19,81.84
2025-02-01,20,91.54
2025-02-01,21,82.76
2025-02-01,22,86.8
2025-02-01,23,90.83
2025-02-01,24,92.69
2025-02-01,25,83.66
2025-02-01,26,91.99
2025-02-01,27,95.91
2025-02-01,28,96.24
2025-02-01,29,103.88
2025-02-01,30,98.54
2025-02-01,31,98.08
2025-02-01,32,115.03
2025-02-01,33,115.65
2025-02-01,34,116.16
2025-02-01,35,125.95
2025-02-01,36,131.74
2025-02-01,37,118.41
2025-02-01,38,126.35
2025-02-01,39,105.3
2025-02-01,40,100.18
2025-02-01,41,86.85
2025-02-01,42,85.09
2025-02-01,43,79.0
2025-02-01,44,69.36
2025-02-01,45,83.24
2025-02-01,46,67.12
2025-02-01,47,64.65
2025-02-01,48,68.3
2025-02-02,1,61.26
2025-02-02,2,64.02
2025-02-02,3,59.55
2025-02-02,4,64.02
2025-02-02,5,51.02
2025-02-02,6,50.08
2025-02-02,7,59.79
2025-02-02,8,60.46
2025-02-02,9,56.99
2025-02-02,10,60.75
2025-02-02,11,64.33
2025-02-02,12,61.26
2025-02-02,13,65.84
2025-02-02,14,74.34
2025-02-02,15,82.29
2025-02-02,16,78.53
2025-02-02,17,85.65
2025-02-02,18,87.16
2025-02-02,19,90.15
2025-02-02,20,88.04
2025-02-02,21,85.43
2025-02-02,22,92.57
2025-02-02,23,85.99
2025-02-02,24,88.07
2025-02-02,25,84.3
2025-02-02,26,89.4
2025-02-02,27,96.04
2025-02-02,28,97.22
2025-02-02,29,100.8
2025-02-02,30,103.93
2025-02-02,31,114.52
2025-02-02,32,108.68
2025-02-02,33,111.2
2025-02-02,34,118.86
2025-02-02,35,123.64
2025-02-02,36,122.79
2025-02-02,37,123.71
2025-02-02,38,121.89
2025-02-02,39,114.7
2025-02-02,40,101.75
2025-02-02,41,100.19
2025-02-02,42,83.41
2025-02-02,43,72.92
2025-02-02,44,79.45
2025-02-02,45,64.5
2025-02-02,46,66.01
2025-02-02,47,68.64
2025-02-02,48,63.95
2025-02-03,1,66.81
2025-02-03,2,65.54
2025-02-03,3,72.3
2025-02-03,4,66.31
2025-02-03,5,67.75
2025-02-03,6,66.13
2025-02-03,7,64.24
2025-02-03,8,63.3
2025-02-03,9,68.89
2025-02-03,10,71.79
2025-02-03,11,73.97
2025-02-03,12,68.49
2025-02-03,13,83.17
2025-02-03,14,82.09
2025-02-03,15,86.29
2025-02-03,16,93.75
2025-02-03,17,101.45
2025-02-03,18,102.21
2025-02-03,19,99.42
2025-02-03,20,103.33
2025-02-03,21,100.01
2025-02-03,22,97.12
2025-02-03,23,97.22
2025-02-03,24,102.94
2025-02-03,25,102.59
2025-02-03,26,99.22
2025-02-03,27,110.07
2025-02-03,28,106.98
2025-02-03,29,118.07
2025-02-03,30,109.86
2025-02-03,31,119.79
2025-02-03,32,123.96
2025-02-03,33,129.68
2025-02-03,34,137.75
2025-02-03,35,150.62
2025-02-03,36,144.38
2025-02-03,37,136.84
2025-02-03,38,125.36
2025-02-03,39,116.32
2025-02-03,40,111.06
2025-02-03,41,101.48
2025-02-03,42,95.41
2025-02-03,43,81.1
2025-02-03,44,85.04
2025-02-03,45,85.68
2025-02-03,46,84.84
2025-02-03,47,67.97
2025-02-03,48,69.85
2025-02-04,1,65.98
2025-02-04,2,73.05
2025-02-04,3,69.12
2025-02-04,4,60.1
2025-02-04,5,64.07
2025-02-04,6,76.95
2025-02-04,7,64.37
2025-02-04,8,61.65
2025-02-04,9,61.45
2025-02-04,10,74.15
2025-02-04,11,72.95
2025-02-04,12,78.77
2025-02-04,13,78.85
2025-02-04,14,88.44
2025-02-04,15,85.81
2025-02-04,16,94.97
2025-02-04,17,99.16
2025-02-04,18,105.46
2025-02-04,19,101.6
2025-02-04,20,97.36
2025-02-04,21,99.6
2025-02-04,22,92.59
2025-02-04,23,90.66
2025-02-04,24,104.51
2025-02-04,25,101.3
2025-02-04,26,103.56
2025-02-04,27,109.88
2025-02-04,28,114.36
2025-02-04,29,113.71
2025-02-04,30,123.05
2025-02-04,31,122.38
2025-02-04,32,127.83
2025-02-04,33,134.39
2025-02-04,34,134.39
2025-02-04,35,147.2
2025-02-04,36,133.86
2025-02-04,37,137.5
2025-02-04,38,132.62
2025-02-04,39,119.91
2025-02-04,40,111.27
2025-02-04,41,111.25
2025-02-04,42,100.61
2025-02-04,43,87.34
2025-02-04,44,83.43
2025-02-04,45,76.37
2025-02-04,46,81.08
2025-02-04,47,74.46
2025-02-04,48,65.11
2025-02-05,1,72.06
2025-02-05,2,63.09
2025-02-05,3,71.12
2025-02-05,4,66.02
2025-02-05,5,64.68
2025-02-05,6,56.62
2025-02-05,7,64.52
2025-02-05,8,67.92
2025-02-05,9,64.46
2025-02-05,10,71.68
2025-02-05,11,74.0
2025-02-05,12,70.49
2025-02-05,13,84.15
2025-02-05,14,83.51
2025-02-05,15,89.3
2025-02-05,16,94.61
2025-02-05,17,98.17
2025-02-05,18,89.29
2025-02-05,19,99.46
2025-02-05,20,94.29
2025-02-05,21,105.72
2025-02-05,22,105.52
2025-02-05,23,103.23
2025-02-05,24,100.11
2025-02-05,25,98.64
2025-02-05,26,101.85
2025-02-05,27,114.2
2025-02-05,28,105.87
2025-02-05,29,102.01
2025-02-05,30,119.32
2025-02-05,31,126.23
2025-02-05,32,133.1
2025-02-05,33,137.42
2025-02-05,34,144.17
2025-02-05,35,143.42
2025-02-05,36,135.17
2025-02-05,37,139.79
2025-02-05,38,134.85
2025-02-05,39,122.37
2025-02-05,40,112.22
2025-02-05,41,99.91
2025-02-05,42,92.07
2025-02-05,43,97.33
2025-02-05,44,92.7
2025-02-05,45,81.37
2025-02-05,46,79.3
2025-02-05,47,71.45
2025-02-05,48,75.45
2025-02-06,1,68.55
2025-02-06,2,69.72
2025-02-06,3,67.95
2025-02-06,4,70.4
2025-02-06,5,64.31
2025-02-06,6,67.6
2025-02-06,7,57.33
2025-02-06,8,58.0
2025-02-06,9,56.19
2025-02-06,10,70.05
2025-02-06,11,72.08
2025-02-06,12,76.55
2025-02-06,13,74.96
2025-02-06,14,80.97
2025-02-06,15,88.5
2025-02-06,16,99.87
2025-02-06,17,104.55
2025-02-06,18,102.86
2025-02-06,19,101.4
2025-02-06,20,104.96
2025-02-06,21,98.07
2025-02-06,22,97.49
2025-02-06,23,99.18
2025-02-06,24,97.02
2025-02-06,25,101.84
2025-02-06,26,99.88
2025-02-06,27,110.39
2025-02-06,28,110.68
2025-02-06,29,117.01
2025-02-06,30,108.53
2025-02-06,31,127.68
2025-02-06,32,120.02
2025-02-06,33,128.3
2025-02-06,34,136.71
2025-02-06,35,148.25
2025-02-06,36,144.19
2025-02-06,37,138.52
2025-02-06,38,129.03
2025-02-06,39,117.26
2025-02-06,40,117.33
2025-02-06,41,106.83
2025-02-06,42,101.36
2025-02-06,43,91.45
2025-02-06,44,74.53
2025-02-06,45,76.3
2025-02-06,46,79.93
2025-02-06,47,73.8
2025-02-06,48,70.56
2025-02-07,1,66.53
2025-02-07,2,78.79
2025-02-07,3,65.83
2025-02-07,4,66.5
2025-02-07,5,67.02
2025-02-07,6,62.56
2025-02-07,7,64.09
2025-02-07,8,64.36
2025-02-07,9,61.59
2025-02-07,10,68.57
2025-02-07,11,62.7
2025-02-07,12,79.88
2025-02-07,13,80.74
2025-02-07,14,85.67
2025-02-07,15,81.92
2025-02-07,16,90.8
2025-02-07,17,103.2
2025-02-07,18,116.16
2025-02-07,19,104.72
2025-02-07,20,103.64
2025-02-07,21,101.06
2025-02-07,22,95.53
2025-02-07,23,103.54
2025-02-07,24,96.39
2025-02-07,25,97.57
2025-02-07,26,99.12
2025-02-07,27,110.05
2025-02-07,28,108.13
2025-02-07,29,111.55
2025-02-07,30,114.84
2025-02-07,31,115.41
2025-02-07,32,123.46
2025-02-07,33,130.44
2025-02-07,34,133.38
2025-02-07,35,140.82
2025-02-07,36,138.78
2025-02-07,37,141.63
2025-02-07,38,134.67
2025-02-07,39,117.42
2025-02-07,40,111.47
2025-02-07,41,110.92
2025-02-07,42,91.9
2025-02-07,43,91.45
2025-02-07,44,85.41
2025-02-07,45,85.54
2025-02-07,46,79.15
2025-02-07,47,73.45
2025-02-07,48,72.96
2025-02-08,1,62.23
2025-02-08,2,68.68
2025-02-08,3,57.44
2025-02-08,4,55.9
2025-02-08,5,61.34
2025-02-08,6,61.12
2025-02-08,7,52.9
2025-02-08,8,55.53
2025-02-08,9,55.33
2025-02-08,10,58.99
2025-02-08,11,65.31
2025-02-08,12,60.82
2025-02-08,13,72.52
2025-02-08,14,73.44
2025-02-08,15,87.4
2025-02-08,16,83.85
2025-02-08,17,85.42
2025-02-08,18,89.78
2025-02-08,19,86.48
2025-02-08,20,80.25
2025-02-08,21,86.01
2025-02-08,22,85.91
2025-02-08,23,81.13
2025-02-08,24,88.29
2025-02-08,25,81.73
2025-02-08,26,90.19
2025-02-08,27,94.26
2025-02-08,28,95.62
2025-02-08,29,96.03
2025-02-08,30,100.63
2025-02-08,31,102.25
2025-02-08,32,110.89
2025-02-08,33,117.04
2025-02-08,34,118.56
2025-02-08,35,126.59
2025-02-08,36,126.8
2025-02-08,37,121.76
2025-02-08,38,125.71
2025-02-08,39,107.18
2025-02-08,40,97.88
2025-02-08,41,89.26
2025-02-08,42,80.33
2025-02-08,43,81.61
2025-02-08,44,71.94
2025-02-08,45,69.06
2025-02-08,46,66.36
2025-02-08,47,62.13
2025-02-08,48,56.88
2025-02-09,1,55.82
2025-02-09,2,60.17
2025-02-09,3,58.94
2025-02-09,4,64.83
2025-02-09,5,49.64
2025-02-09,6,55.22
2025-02-09,7,61.37
2025-02-09,8,55.52
2025-02-09,9,56.57
2025-02-09,10,55.3
2025-02-09,11,57.08
2025-02-09,12,56.64
2025-02-09,13,65.55
2025-02-09,14,68.97
2025-02-09,15,78.45
2025-02-09,16,79.31
2025-02-09,17,83.77
2025-02-09,18,85.55
2025-02-09,19,87.51
2025-02-09,20,85.19
2025-02-09,21,82.6
2025-02-09,22,87.15
2025-02-09,23,91.64
2025-02-09,24,88.97
2025-02-09,25,87.43
2025-02-09,26,90.95
2025-02-09,27,84.95
2025-02-09,28,94.53
2025-02-09,29,95.93
2025-02-09,30,97.09
2025-02-09,31,102.22
2025-02-09,32,109.05
2025-02-09,33,120.61
2025-02-09,34,126.35
2025-02-09,35,121.63
2025-02-09,36,123.5
2025-02-09,37,120.28
2025-02-09,38,119.09
2025-02-09,39,108.17
2025-02-09,40,99.23
2025-02-09,41,92.97
2025-02-09,42,81.71
2025-02-09,43,84.21
2025-02-09,44,74.57
2025-02-09,45,67.8
2025-02-09,46,67.5
2025-02-09,47,70.9
2025-02-09,48,62.09
2025-02-10,1,72.29
2025-02-10,2,64.82
2025-02-10,3,60.92
2025-02-10,4,64.57
2025-02-10,5,67.72
2025-02-10,6,63.05
2025-02-10,7,65.95
2025-02-10,8,63.37
2025-02-10,9,67.83
2025-02-10,10,60.14
2025-02-10,11,75.41
2025-02-10,12,68.11
2025-02-10,13,80.41
2025-02-10,14,81.67
2025-02-10,15,88.02
2025-02-10,16,92.6
2025-02-10,17,98.25
2025-02-10,18,100.96
2025-02-10,19,103.75
2025-02-10,20,104.69
2025-02-10,21,99.87
2025-02-10,22,105.35
2025-02-10,23,99.51
2025-02-10,24,104.68
2025-02-10,25,103.68
2025-02-10,26,101.57
2025-02-10,27,106.42
2025-02-10,28,109.91
2025-02-10,29,110.54
2025-02-10,30,116.06
2025-02-10,31,122.86
2025-02-10,32,125.5
2025-02-10,33,120.57
2025-02-10,34,145.12
2025-02-10,35,141.03
2025-02-10,36,139.19
2025-02-10,37,134.22
2025-02-10,38,130.11
2025-02-10,39,119.82
2025-02-10,40,109.22
2025-02-10,41,100.32
2025-02-10,42,97.54
2025-02-10,43,97.48
2025-02-10,44,87.9
2025-02-10,45,85.31
2025-02-10,46,76.12
2025-02-10,47,75.27
2025-02-10,48,74.09
2025-02-11,1,64.55
2025-02-11,2,69.26
2025-02-11,3,69.71
2025-02-11,4,57.95
2025-02-11,5,63.29
2025-02-11,6,70.41
2025-02-11,7,65.89
2025-02-11,8,56.52
2025-02-11,9,67.49
2025-02-11,10,63.43
2025-02-11,11,71.65
2025-02-11,12,69.68
2025-02-11,13,76.9
2025-02-11,14,80.48
2025-02-11,15,88.36
2025-02-11,16,91.15
2025-02-11,17,96.18
2025-02-11,18,94.27
2025-02-11,19,101.32
2025-02-11,20,99.61
2025-02-11,21,91.92
2025-02-11,22,102.32
2025-02-11,23,98.28
2025-02-11,24,100.86
2025-02-11,25,104.87
2025-02-11,26,104.92
2025-02-11,27,110.19
2025-02-11,28,106.56
2025-02-11,29,114.64
2025-02-11,30,114.72
2025-02-11,31,121.25
2025-02-11,32,127.02
2025-02-11,33,137.11
2025-02-11,34,141.08
2025-02-11,35,140.23
2025-02-11,36,139.7
2025-02-11,37,138.3
2025-02-11,38,128.21
2025-02-11,39,117.67
2025-02-11,40,103.48
2025-02-11,41,96.7
2025-02-11,42,103.21
2025-02-11,43,86.6
2025-02-11,44,92.1
2025-02-11,45,82.31
2025-02-11,46,77.31
2025-02-11,47,68.74
2025-02-11,48,72.29
2025-02-12,1,70.3
2025-02-12,2,72.44
2025-02-12,3,64.97
2025-02-12,4,59.42
2025-02-12,5,66.18
2025-02-12,6,64.23
2025-02-12,7,65.57
2025-02-12,8,58.84
2025-02-12,9,71.92
2025-02-12,10,69.16
2025-02-12,11,67.63
2025-02-12,12,68.58
2025-02-12,13,81.3
2025-02-12,14,78.09
2025-02-12,15,97.25
2025-02-12,16,90.82
2025-02-12,17,103.8
2025-02-12,18,98.08
2025-02-12,19,105.52
2025-02-12,20,95.81
2025-02-12,21,98.3
2025-02-12,22,101.41
2025-02-12,23,101.47
2025-02-12,24,104.45
2025-02-12,25,99.7
2025-02-12,26,103.78
2025-02-12,27,110.36
2025-02-12,28,104.74
2025-02-12,29,112.61
2025-02-12,30,113.17
2025-02-12,31,119.85
2025-02-12,32,125.54
2025-02-12,33,128.78
2025-02-12,34,136.93
2025-02-12,35,142.35
2025-02-12,36,141.63
2025-02-12,37,144.57
2025-02-12,38,135.08
2025-02-12,39,122.85
2025-02-12,40,108.76
2025-02-12,41,99.43
2025-02-12,42,103.01
2025-02-12,43,85.04
2025-02-12,44,84.81
2025-02-12,45,82.01
2025-02-12,46,76.14
2025-02-12,47,70.61
2025-02-12,48,69.02
2025-02-13,1,69.92
2025-02-13,2,76.61
2025-02-13,3,63.36
2025-02-13,4,69.71
2025-02-13,5,63.66
2025-02-13,6,57.7
2025-02-13,7,62.73
2025-02-13,8,61.6
2025-02-13,9,66.96
2025-02-13,10,66.57
2025-02-13,11,64.58
2025-02-13,12,78.09
2025-02-13,13,81.22
2025-02-13,14,88.7
2025-02-13,15,89.01
2025-02-13,16,92.97
2025-02-13,17,99.57
2025-02-13,18,96.34
2025-02-13,19,99.56
2025-02-13,20,97.88
2025-02-13,21,92.22
2025-02-13,22,98.53
2025-02-13,23,96.9
2025-02-13,24,98.91
2025-02-13,25,102.93
2025-02-13,26,108.35
2025-02-13,27,101.79
2025-02-13,28,106.03
2025-02-13,29,107.08
2025-02-13,30,110.54
2025-02-13,31,116.45
2025-02-13,32,124.21
2025-02-13,33,134.06
2025-02-13,34,139.03
2025-02-13,35,137.31
2025-02-13,36,146.98
2025-02-13,37,141.83
2025-02-13,38,127.22
2025-02-13,39,126.38
2025-02-13,40,112.94
2025-02-13,41,101.93
2025-02-13,42,96.39
2025-02-13,43,88.83
2025-02-13,44,86.39
2025-02-13,45,81.18
2025-02-13,46,75.91
2025-02-13,47,66.39
2025-02-13,48,74.14
2025-02-14,1,72.16
2025-02-14,2,68.88
2025-02-14,3,68.95
2025-02-14,4,63.9
2025-02-14,5,70.05
2025-02-14,6,66.63
2025-02-14,7,65.54
2025-02-14,8,65.66
2025-02-14,9,69.17
2025-02-14,10,70.18
2025-02-14,11,68.1
2025-02-14,12,76.04
2025-02-14,13,77.43
2025-02-14,14,89.88
2025-02-14,15,92.3
2025-02-14,16,90.45
2025-02-14,17,105.91
2025-02-14,18,90.07
2025-02-14,19,101.41
2025-02-14,20,95.63
2025-02-14,21,105.43
2025-02-14,22,98.87
2025-02-14,23,95.32
2025-02-14,24,98.65
2025-02-14,25,98.45
2025-02-14,26,101.86
2025-02-14,27,103.69
2025-02-14,28,104.19
2025-02-14,29,111.03
2025-02-14,30,115.23
2025-02-14,31,114.64
2025-02-14,32,118.15
2025-02-14,33,132.73
2025-02-14,34,139.64
2025-02-14,35,144.22
2025-02-14,36,143.76
2025-02-14,37,144.1
