date,period,product,avail_gbp_mw_h
2025-01-09,4,BRneg,1.063
2025-01-09,5,BRpos,1.549
2025-01-09,5,BRneg,2.005
2025-01-09,6,BRpos,6.785
2025-01-09,6,BRneg,1.763
2025-01-09,7,BRpos,2.422
2025-01-09,7,BRneg,1.052
2025-01-09,8,BRpos,2.238
2025-01-09,8,BRneg,2.509
2025-01-09,9,BRpos,4.301
2025-01-09,9,BRneg,2.539
2025-01-09,10,BRpos,4.019
2025-01-09,10,BRneg,2.15
2025-01-09,11,BRpos,4.319
2025-01-09,11,BRneg,2.237
2025-01-09,12,BRpos,6.103
2025-01-09,12,BRneg,1.847
2025-01-09,13,BRpos,2.737
2025-01-09,13,BRneg,3.063
2025-01-09,14,BRpos,5.943
2025-01-09,14,BRneg,1.084
2025-01-09,15,BRpos,5.073
2025-01-09,15,BRneg,0.892
2025-01-09,16,BRpos,2.665
2025-01-09,16,BRneg,1.361
2025-01-09,17,BRpos,3.484
2025-01-09,17,BRneg,2.467
2025-01-09,18,BRpos,2.569
2025-01-09,18,BRneg,1.194
2025-01-09,19,BRpos,2.727
2025-01-09,19,BRneg,1.514
2025-01-09,20,BRpos,2.421
2025-01-09,20,BRneg,1.593
2025-01-09,21,BRpos,3.41
2025-01-09,21,BRneg,1.627
2025-01-09,22,BRpos,4.764
2025-01-09,22,BRneg,2.795
2025-01-09,23,BRpos,4.714
2025-01-09,23,BRneg,1.247
2025-01-09,24,BRpos,2.26
2025-01-09,24,BRneg,1.055
2025-01-09,25,BRpos,7.314
2025-01-09,25,BRneg,1.288
2025-01-09,26,BRpos,2.172
2025-01-09,26,BRneg,0.691
2025-01-09,27,BRpos,3.464
2025-01-09,27,BRneg,1.247
2025-01-09,28,BRpos,3.224
2025-01-09,28,BRneg,1.987
2025-01-09,29,BRpos,2.99
2025-01-09,29,BRneg,0.853
2025-01-09,30,BRpos,2.921
2025-01-09,30,BRneg,1.437
2025-01-09,31,BRpos,4.772
2025-01-09,31,BRneg,3.098
2025-01-09,32,BRpos,3.139
2025-01-09,32,BRneg,1.913
2025-01-09,33,BRpos,1.574
2025-01-09,33,BRneg,1.991
2025-01-09,34,BRpos,8.756
2025-01-09,34,BRneg,1.904
2025-01-09,35,BRpos,2.538
2025-01-09,35,BRneg,2.332
2025-01-09,36,BRpos,3.145
2025-01-09,36,BRneg,1.632
2025-01-09,37,BRpos,10.499
2025-01-09,37,BRneg,3.99
2025-01-09,38,BRpos,6.677
2025-01-09,38,BRneg,1.762
2025-01-09,39,BRpos,8.147
2025-01-09,39,BRneg,4.429
2025-01-09,40,BRpos,4.186
2025-01-09,40,BRneg,0.448
2025-01-09,41,BRpos,3.418
2025-01-09,41,BRneg,2.231
2025-01-09,42,BRpos,3.281
2025-01-09,42,BRneg,1.673
2025-01-09,43,BRpos,5.581
2025-01-09,43,BRneg,0.996
2025-01-09,44,BRpos,1.602
2025-01-09,44,BRneg,1.76
2025-01-09,45,BRpos,2.327
2025-01-09,45,BRneg,1.504
2025-01-09,46,BRpos,2.065
2025-01-09,46,BRneg,0.904
2025-01-09,47,BRpos,3.456
2025-01-09,47,BRneg,1.354
2025-01-09,48,BRpos,10.569
2025-01-09,48,BRneg,3.037
2025-01-10,1,BRpos,1.986
2025-01-10,1,BRneg,2.043
2025-01-10,2,BRpos,4.525
2025-01-10,2,BRneg,0.708
2025-01-10,3,BRpos,1.491
2025-01-10,3,BRneg,1.712
2025-01-10,4,BRpos,2.746
2025-01-10,4,BRneg,1.117
2025-01-10,5,BRpos,5.229
2025-01-10,5,BRneg,2.278
2025-01-10,6,BRpos,4.009
2025-01-10,6,BRneg,2.044
2025-01-10,7,BRpos,3.011
2025-01-10,7,BRneg,1.124
2025-01-10,8,BRpos,2.595
2025-01-10,8,BRneg,1.205
2025-01-10,9,BRpos,3.623
2025-01-10,9,BRneg,1.101
2025-01-10,10,BRpos,1.857
2025-01-10,10,BRneg,2.571
2025-01-10,11,BRpos,3.563
2025-01-10,11,BRneg,2.715
2025-01-10,12,BRpos,4.467
2025-01-10,12,BRneg,1.305
2025-01-10,13,BRpos,1.279
2025-01-10,13,BRneg,1.907
2025-01-10,14,BRpos,7.972
2025-01-10,14,BRneg,1.026
2025-01-10,15,BRpos,3.869
2025-01-10,15,BRneg,0.916
2025-01-10,16,BRpos,5.24
2025-01-10,16,BRneg,2.328
2025-01-10,17,BRpos,3.04
2025-01-10,17,BRneg,1.161
2025-01-10,18,BRpos,5.626
2025-01-10,18,BRneg,1.156
2025-01-10,19,BRpos,6.631
2025-01-10,19,BRneg,1.356
2025-01-10,20,BRpos,6.18
2025-01-10,20,BRneg,1.642
2025-01-10,21,BRpos,3.874
2025-01-10,21,BRneg,3.336
2025-01-10,22,BRpos,5.919
2025-01-10,22,BRneg,0.959
2025-01-10,23,BRpos,3.017
2025-01-10,23,BRneg,0.523
2025-01-10,24,BRpos,4.442
2025-01-10,24,BRneg,1.709
2025-01-10,25,BRpos,1.976
2025-01-10,25,BRneg,1.604
2025-01-10,26,BRpos,3.542
2025-01-10,26,BRneg,0.79
2025-01-10,27,BRpos,8.725
2025-01-10,27,BRneg,1.6
2025-01-10,28,BRpos,3.449
2025-01-10,28,BRneg,1.249
2025-01-10,29,BRpos,2.457
2025-01-10,29,BRneg,1.535
2025-01-10,30,BRpos,3.359
2025-01-10,30,BRneg,3.255
2025-01-10,31,BRpos,1.93
2025-01-10,31,BRneg,1.328
2025-01-10,32,BRpos,3.865
2025-01-10,32,BRneg,3.027
2025-01-10,33,BRpos,3.406
2025-01-10,33,BRneg,4.761
2025-01-10,34,BRpos,3.246
2025-01-10,34,BRneg,7.417
2025-01-10,35,BRpos,9.817
2025-01-10,35,BRneg,3.54
2025-01-10,36,BRpos,4.966
2025-01-10,36,BRneg,2.11
2025-01-10,37,BRpos,4.955
2025-01-10,37,BRneg,3.624
2025-01-10,38,BRpos,4.63
2025-01-10,38,BRneg,2.741
2025-01-10,39,BRpos,4.213
2025-01-10,39,BRneg,4.181
2025-01-10,40,BRpos,2.754
2025-01-10,40,BRneg,0.647
2025-01-10,41,BRpos,4.191
2025-01-10,41,BRneg,1.152
2025-01-10,42,BRpos,2.737
2025-01-10,42,BRneg,2.261
2025-01-10,43,BRpos,3.954
2025-01-10,43,BRneg,1.552
2025-01-10,44,BRpos,4.107
2025-01-10,44,BRneg,2.654
2025-01-10,45,BRpos,3.35
2025-01-10,45,BRneg,1.115
2025-01-10,46,BRpos,3.315
2025-01-10,46,BRneg,1.088
2025-01-10,47,BRpos,2.956
2025-01-10,47,BRneg,2.02
2025-01-10,48,BRpos,6.637
2025-01-10,48,BRneg,2.542
2025-01-11,1,BRpos,4.151
2025-01-11,1,BRneg,1.042
2025-01-11,2,BRpos,4.511
2025-01-11,2,BRneg,2.216
2025-01-11,3,BRpos,2.526
2025-01-11,3,BRneg,1.383
2025-01-11,4,BRpos,2.417
2025-01-11,4,BRneg,1.689
2025-01-11,5,BRpos,5.633
2025-01-11,5,BRneg,0.904
2025-01-11,6,BRpos,2.898
2025-01-11,6,BRneg,1.255
2025-01-11,7,BRpos,5.751
2025-01-11,7,BRneg,1.97
2025-01-11,8,BRpos,4.041
2025-01-11,8,BRneg,2.571
2025-01-11,9,BRpos,3.403
2025-01-11,9,BRneg,2.23
2025-01-11,10,BRpos,4.315
2025-01-11,10,BRneg,0.898
2025-01-11,11,BRpos,5.491
2025-01-11,11,BRneg,3.087
2025-01-11,12,BRpos,1.526
2025-01-11,12,BRneg,1.822
2025-01-11,13,BRpos,3.401
2025-01-11,13,BRneg,2.143
2025-01-11,14,BRpos,6.901
2025-01-11,14,BRneg,1.001
2025-01-11,15,BRpos,4.472
2025-01-11,15,BRneg,2.661
2025-01-11,16,BRpos,2.084
2025-01-11,16,BRneg,2.681
2025-01-11,17,BRpos,3.929
2025-01-11,17,BRneg,2.02
2025-01-11,18,BRpos,1.906
2025-01-11,18,BRneg,2.405
2025-01-11,19,BRpos,3.429
2025-01-11,19,BRneg,0.863
2025-01-11,20,BRpos,4.08
2025-01-11,20,BRneg,1.214
2025-01-11,21,BRpos,3.006
2025-01-11,21,BRneg,1.705
2025-01-11,22,BRpos,7.226
2025-01-11,22,BRneg,1.303
2025-01-11,23,BRpos,3.438
2025-01-11,23,BRneg,1.411
2025-01-11,24,BRpos,3.021
2025-01-11,24,BRneg,1.5
2025-01-11,25,BRpos,2.102
2025-01-11,25,BRneg,2.503
2025-01-11,26,BRpos,2.922
2025-01-11,26,BRneg,3.56
2025-01-11,27,BRpos,6.292
2025-01-11,27,BRneg,1.164
2025-01-11,28,BRpos,5.67
2025-01-11,28,BRneg,1.353
2025-01-11,29,BRpos,3.963
2025-01-11,29,BRneg,1.3
2025-01-11,30,BRpos,4.625
2025-01-11,30,BRneg,1.982
2025-01-11,31,BRpos,3.745
2025-01-11,31,BRneg,2.081
2025-01-11,32,BRpos,5.428
2025-01-11,32,BRneg,6.52
2025-01-11,33,BRpos,4.802
2025-01-11,33,BRneg,1.031
2025-01-11,34,BRpos,7.491
2025-01-11,34,BRneg,2.403
2025-01-11,35,BRpos,8.254
2025-01-11,35,BRneg,2.416
2025-01-11,36,BRpos,7.929
2025-01-11,36,BRneg,1.261
2025-01-11,37,BRpos,7.947
2025-01-11,37,BRneg,3.914
2025-01-11,38,BRpos,5.761
2025-01-11,38,BRneg,1.919
2025-01-11,39,BRpos,5.511
2025-01-11,39,BRneg,1.112
2025-01-11,40,BRpos,3.082
2025-01-11,40,BRneg,1.453
2025-01-11,41,BRpos,1.681
2025-01-11,41,BRneg,1.389
2025-01-11,42,BRpos,4.974
2025-01-11,42,BRneg,0.839
2025-01-11,43,BRpos,3.789
2025-01-11,43,BRneg,2.07
2025-01-11,44,BRpos,4.227
2025-01-11,44,BRneg,2.355
2025-01-11,45,BRpos,1.036
2025-01-11,45,BRneg,1.228
2025-01-11,46,BRpos,3.769
2025-01-11,46,BRneg,1.584
2025-01-11,47,BRpos,2.304
2025-01-11,47,BRneg,2.021
2025-01-11,48,BRpos,3.08
2025-01-11,48,BRneg,1.862
2025-01-12,1,BRpos,3.082
2025-01-12,1,BRneg,1.811
2025-01-12,2,BRpos,5.496
2025-01-12,2,BRneg,2.64
2025-01-12,3,BRpos,3.136
2025-01-12,3,BRneg,2.945
2025-01-12,4,BRpos,3.763
2025-01-12,4,BRneg,3.411
2025-01-12,5,BRpos,4.473
2025-01-12,5,BRneg,1.019
2025-01-12,6,BRpos,2.64
2025-01-12,6,BRneg,2.636
2025-01-12,7,BRpos,4.108
2025-01-12,7,BRneg,1.417
2025-01-12,8,BRpos,3.519
2025-01-12,8,BRneg,2.183
2025-01-12,9,BRpos,3.04
2025-01-12,9,BRneg,0.796
2025-01-12,10,BRpos,4.16
2025-01-12,10,BRneg,0.895
2025-01-12,11,BRpos,7.064
2025-01-12,11,BRneg,1.494
2025-01-12,12,BRpos,4.326
2025-01-12,12,BRneg,0.891
2025-01-12,13,BRpos,5.16
2025-01-12,13,BRneg,1.126
2025-01-12,14,BRpos,3.265
2025-01-12,14,BRneg,1.949
2025-01-12,15,BRpos,7.206
2025-01-12,15,BRneg,2.605
2025-01-12,16,BRpos,2.505
2025-01-12,16,BRneg,0.953
2025-01-12,17,BRpos,5.31
2025-01-12,17,BRneg,1.45
2025-01-12,18,BRpos,4.545
2025-01-12,18,BRneg,1.12
2025-01-12,19,BRpos,1.988
2025-01-12,19,BRneg,1.505
2025-01-12,20,BRpos,4.832
2025-01-12,20,BRneg,0.951
2025-01-12,21,BRpos,4.85
2025-01-12,21,BRneg,2.313
2025-01-12,22,BRpos,3.429
2025-01-12,22,BRneg,1.236
2025-01-12,23,BRpos,3.805
2025-01-12,23,BRneg,2.088
2025-01-12,24,BRpos,8.82
2025-01-12,24,BRneg,1.683
2025-01-12,25,BRpos,8.732
2025-01-12,25,BRneg,1.025
2025-01-12,26,BRpos,2.736
2025-01-12,26,BRneg,1.589
2025-01-12,27,BRpos,4.281
2025-01-12,27,BRneg,1.371
2025-01-12,28,BRpos,2.706
2025-01-12,28,BRneg,0.731
2025-01-12,29,BRpos,10.387
2025-01-12,29,BRneg,0.869
2025-01-12,30,BRpos,5.029
2025-01-12,30,BRneg,0.774
2025-01-12,31,BRpos,3.438
2025-01-12,31,BRneg,2.172
2025-01-12,32,BRpos,2.84
2025-01-12,32,BRneg,0.706
2025-01-12,33,BRpos,2.552
2025-01-12,33,BRneg,1.9
2025-01-12,34,BRpos,4.221
2025-01-12,34,BRneg,1.747
2025-01-12,35,BRpos,13.908
2025-01-12,35,BRneg,2.654
2025-01-12,36,BRpos,7.436
2025-01-12,36,BRneg,3.605
2025-01-12,37,BRpos,5.287
2025-01-12,37,BRneg,2.406
2025-01-12,38,BRpos,10.215
2025-01-12,38,BRneg,2.892
2025-01-12,39,BRpos,11.842
2025-01-12,39,BRneg,2.496
2025-01-12,40,BRpos,1.8
2025-01-12,40,BRneg,3.082
2025-01-12,41,BRpos,3.581
2025-01-12,41,BRneg,3.091
2025-01-12,42,BRpos,4.836
2025-01-12,42,BRneg,2.151
2025-01-12,43,BRpos,8.285
2025-01-12,43,BRneg,1.08
2025-01-12,44,BRpos,4.194
2025-01-12,44,BRneg,1.339
2025-01-12,45,BRpos,1.717
2025-01-12,45,BRneg,1.632
2025-01-12,46,BRpos,3.721
2025-01-12,46,BRneg,2.023
2025-01-12,47,BRpos,1.466
2025-01-12,47,BRneg,0.881
2025-01-12,48,BRpos,4.606
2025-01-12,48,BRneg,1.193
2025-01-13,1,BRpos,3.169
2025-01-13,1,BRneg,1.861
2025-01-13,2,BRpos,2.407
2025-01-13,2,BRneg,1.745
2025-01-13,3,BRpos,3.947
2025-01-13,3,BRneg,1.417
2025-01-13,4,BRpos,5.868
2025-01-13,4,BRneg,1.169
2025-01-13,5,BRpos,7.063
2025-01-13,5,BRneg,1.419
2025-01-13,6,BRpos,3.401
2025-01-13,6,BRneg,1.478
2025-01-13,7,BRpos,5.14
2025-01-13,7,BRneg,1.803
2025-01-13,8,BRpos,2.264
2025-01-13,8,BRneg,4.263
2025-01-13,9,BRpos,6.663
2025-01-13,9,BRneg,1.844
2025-01-13,10,BRpos,3.032
2025-01-13,10,BRneg,1.505
2025-01-13,11,BRpos,3.998
2025-01-13,11,BRneg,3.736
2025-01-13,12,BRpos,3.355
2025-01-13,12,BRneg,5.574
2025-01-13,13,BRpos,4.566
2025-01-13,13,BRneg,1.164
2025-01-13,14,BRpos,3.647
2025-01-13,14,BRneg,0.7
2025-01-13,15,BRpos,2.912
2025-01-13,15,BRneg,1.941
2025-01-13,16,BRpos,2.054
2025-01-13,16,BRneg,3.403
2025-01-13,17,BRpos,4.223
2025-01-13,17,BRneg,3.436
2025-01-13,18,BRpos,3.527
2025-01-13,18,BRneg,1.024
2025-01-13,19,BRpos,1.968
2025-01-13,19,BRneg,1.947
2025-01-13,20,BRpos,1.948
2025-01-13,20,BRneg,1.857
2025-01-13,21,BRpos,4.048
2025-01-13,21,BRneg,2.833
2025-01-13,22,BRpos,2.251
2025-01-13,22,BRneg,1.349
2025-01-13,23,BRpos,2.025
2025-01-13,23,BRneg,0.86
2025-01-13,24,BRpos,4.641
2025-01-13,24,BRneg,0.791
2025-01-13,25,BRpos,2.628
2025-01-13,25,BRneg,1.877
2025-01-13,26,BRpos,1.764
2025-01-13,26,BRneg,1.464
2025-01-13,27,BRpos,1.707
2025-01-13,27,BRneg,1.014
2025-01-13,28,BRpos,6.432
2025-01-13,28,BRneg,4.833
2025-01-13,29,BRpos,1.279
2025-01-13,29,BRneg,1.456
2025-01-13,30,BRpos,3.866
2025-01-13,30,BRneg,1.941
2025-01-13,31,BRpos,2.132
2025-01-13,31,BRneg,2.192
2025-01-13,32,BRpos,4.994
2025-01-13,32,BRneg,0.857
2025-01-13,33,BRpos,2.176
2025-01-13,33,BRneg,2.282
2025-01-13,34,BRpos,6.693
2025-01-13,34,BRneg,2.856
2025-01-13,35,BRpos,5.774
2025-01-13,35,BRneg,5.061
2025-01-13,36,BRpos,3.841
2025-01-13,36,BRneg,3.567
2025-01-13,37,BRpos,10.087
2025-01-13,37,BRneg,1.071
2025-01-13,38,BRpos,4.037
2025-01-13,38,BRneg,7.6
2025-01-13,39,BRpos,5.665
2025-01-13,39,BRneg,1.056
2025-01-13,40,BRpos,2.637
2025-01-13,40,BRneg,1.119
2025-01-13,41,BRpos,4.416
2025-01-13,41,BRneg,1.324
2025-01-13,42,BRpos,2.237
2025-01-13,42,BRneg,1.016
2025-01-13,43,BRpos,1.731
2025-01-13,43,BRneg,1.793
2025-01-13,44,BRpos,2.591
2025-01-13,44,BRneg,1.856
2025-01-13,45,BRpos,4.892
2025-01-13,45,BRneg,2.303
2025-01-13,46,BRpos,2.98
2025-01-13,46,BRneg,0.878
2025-01-13,47,BRpos,2.11
2025-01-13,47,BRneg,1.981
2025-01-13,48,BRpos,3.976
2025-01-13,48,BRneg,1.02
2025-01-14,1,BRpos,2.547
2025-01-14,1,BRneg,1.168
2025-01-14,2,BRpos,2.232
2025-01-14,2,BRneg,1.908
2025-01-14,3,BRpos,5.514
2025-01-14,3,BRneg,1.417
2025-01-14,4,BRpos,5.532
2025-01-14,4,BRneg,1.151
2025-01-14,5,BRpos,2.179
2025-01-14,5,BRneg,1.235
2025-01-14,6,BRpos,2.222
2025-01-14,6,BRneg,1.864
2025-01-14,7,BRpos,3.183
2025-01-14,7,BRneg,1.847
2025-01-14,8,BRpos,1.528
2025-01-14,8,BRneg,1.695
2025-01-14,9,BRpos,1.604
2025-01-14,9,BRneg,1.36
2025-01-14,10,BRpos,2.399
2025-01-14,10,BRneg,1.194
2025-01-14,11,BRpos,6.391
2025-01-14,11,BRneg,2.609
2025-01-14,12,BRpos,1.925
2025-01-14,12,BRneg,2.066
2025-01-14,13,BRpos,4.013
2025-01-14,13,BRneg,0.974
2025-01-14,14,BRpos,4.39
2025-01-14,14,BRneg,2.62
2025-01-14,15,BRpos,2.502
2025-01-14,15,BRneg,1.004
2025-01-14,16,BRpos,4.072
2025-01-14,16,BRneg,0.632
2025-01-14,17,BRpos,3.627
2025-01-14,17,BRneg,0.859
2025-01-14,18,BRpos,4.161
2025-01-14,18,BRneg,1.945
2025-01-14,19,BRpos,9.093
2025-01-14,19,BRneg,2.552
2025-01-14,20,BRpos,2.228
2025-01-14,20,BRneg,2.887
2025-01-14,21,BRpos,1.674
2025-01-14,21,BRneg,0.649
2025-01-14,22,BRpos,1.43
2025-01-14,22,BRneg,2.072
2025-01-14,23,BRpos,3.117
2025-01-14,23,BRneg,1.631
2025-01-14,24,BRpos,2.999
2025-01-14,24,BRneg,1.65
2025-01-14,25,BRpos,3.296
2025-01-14,25,BRneg,1.539
2025-01-14,26,BRpos,4.339
2025-01-14,26,BRneg,3.522
2025-01-14,27,BRpos,4.468
2025-01-14,27,BRneg,7.081
2025-01-14,28,BRpos,4.226
2025-01-14,28,BRneg,1.943
2025-01-14,29,BRpos,5.259
2025-01-14,29,BRneg,2.742
2025-01-14,30,BRpos,6.594
2025-01-14,30,BRneg,2.825
2025-01-14,31,BRpos,3.875
2025-01-14,31,BRneg,1.568
2025-01-14,32,BRpos,2.389
2025-01-14,32,BRneg,1.014
2025-01-14,33,BRpos,3.458
2025-01-14,33,BRneg,1.79
2025-01-14,34,BRpos,10.83
2025-01-14,34,BRneg,2.305
2025-01-14,35,BRpos,2.451
2025-01-14,35,BRneg,1.822
2025-01-14,36,BRpos,9.259
2025-01-14,36,BRneg,5.132
2025-01-14,37,BRpos,9.266
2025-01-14,37,BRneg,2.107
2025-01-14,38,BRpos,4.517
2025-01-14,38,BRneg,1.814
2025-01-14,39,BRpos,5.155
2025-01-14,39,BRneg,1.467
2025-01-14,40,BRpos,8.025
2025-01-14,40,BRneg,1.94
2025-01-14,41,BRpos,3.142
2025-01-14,41,BRneg,1.371
2025-01-14,42,BRpos,1.116
2025-01-14,42,BRneg,2.327
2025-01-14,43,BRpos,7.495
2025-01-14,43,BRneg,1.178
2025-01-14,44,BRpos,4.216
2025-01-14,44,BRneg,1.332
2025-01-14,45,BRpos,6.23
2025-01-14,45,BRneg,1.681
2025-01-14,46,BRpos,2.601
2025-01-14,46,BRneg,3.457
2025-01-14,47,BRpos,5.732
2025-01-14,47,BRneg,1.174
2025-01-14,48,BRpos,3.5
2025-01-14,48,BRneg,1.826
2025-01-15,1,BRpos,4.149
2025-01-15,1,BRneg,3.835
2025-01-15,2,BRpos,5.058
2025-01-15,2,BRneg,0.866
2025-01-15,3,BRpos,1.325
2025-01-15,3,BRneg,1.598
2025-01-15,4,BRpos,2.155
2025-01-15,4,BRneg,1.967
2025-01-15,5,BRpos,3.511
2025-01-15,5,BRneg,1.15
2025-01-15,6,BRpos,4.202
2025-01-15,6,BRneg,2.119
2025-01-15,7,BRpos,3.103
2025-01-15,7,BRneg,1.254
2025-01-15,8,BRpos,3.417
2025-01-15,8,BRneg,2.649
2025-01-15,9,BRpos,4.46
2025-01-15,9,BRneg,1.616
2025-01-15,10,BRpos,2.423
2025-01-15,10,BRneg,1.858
2025-01-15,11,BRpos,5.217
2025-01-15,11,BRneg,1.198
2025-01-15,12,BRpos,2.774
2025-01-15,12,BRneg,2.286
2025-01-15,13,BRpos,3.435
2025-01-15,13,BRneg,1.973
2025-01-15,14,BRpos,2.623
2025-01-15,14,BRneg,3.482
2025-01-15,15,BRpos,3.03
2025-01-15,15,BRneg,3.587
2025-01-15,16,BRpos,2.262
2025-01-15,16,BRneg,1.88
2025-01-15,17,BRpos,1.329
2025-01-15,17,BRneg,1.811
2025-01-15,18,BRpos,5.705
2025-01-15,18,BRneg,0.902
2025-01-15,19,BRpos,7.196
2025-01-15,19,BRneg,2.277
2025-01-15,20,BRpos,4.596
2025-01-15,20,BRneg,1.444
2025-01-15,21,BRpos,2.499
2025-01-15,21,BRneg,1.693
2025-01-15,22,BRpos,3.257
2025-01-15,22,BRneg,1.427
2025-01-15,23,BRpos,4.984
2025-01-15,23,BRneg,1.01
2025-01-15,24,BRpos,3.62
2025-01-15,24,BRneg,2.594
2025-01-15,25,BRpos,3.81
2025-01-15,25,BRneg,1.184
2025-01-15,26,BRpos,3.988
2025-01-15,26,BRneg,3.643
2025-01-15,27,BRpos,4.127
2025-01-15,27,BRneg,1.077
2025-01-15,28,BRpos,4.776
2025-01-15,28,BRneg,2.616
2025-01-15,29,BRpos,2.265
2025-01-15,29,BRneg,2.095
2025-01-15,30,BRpos,3.053
2025-01-15,30,BRneg,2.843
2025-01-15,31,BRpos,5.477
2025-01-15,31,BRneg,1.198
2025-01-15,32,BRpos,7.801
2025-01-15,32,BRneg,3.374
2025-01-15,33,BRpos,4.997
2025-01-15,33,BRneg,0.923
2025-01-15,34,BRpos,7.483
2025-01-15,34,BRneg,1.869
2025-01-15,35,BRpos,7.017
2025-01-15,35,BRneg,2.742
2025-01-15,36,BRpos,7.476
2025-01-15,36,BRneg,3.178
2025-01-15,37,BRpos,6.442
2025-01-15,37,BRneg,3.166
2025-01-15,38,BRpos,3.738
2025-01-15,38,BRneg,0.868
2025-01-15,39,BRpos,4.777
2025-01-15,39,BRneg,3.729
2025-01-15,40,BRpos,3.065
2025-01-15,40,BRneg,2.006
2025-01-15,41,BRpos,1.624
2025-01-15,41,BRneg,1.322
2025-01-15,42,BRpos,3.899
2025-01-15,42,BRneg,1.424
2025-01-15,43,BRpos,4.921
2025-01-15,43,BRneg,2.402
2025-01-15,44,BRpos,5.954
2025-01-15,44,BRneg,3.805
2025-01-15,45,BRpos,3.416
2025-01-15,45,BRneg,2.088
2025-01-15,46,BRpos,2.174
2025-01-15,46,BRneg,2.913
2025-01-15,47,BRpos,3.657
2025-01-15,47,BRneg,3.981
2025-01-15,48,BRpos,2.732
2025-01-15,48,BRneg,3.428
2025-01-16,1,BRpos,3.339
2025-01-16,1,BRneg,1.569
2025-01-16,2,BRpos,4.912
2025-01-16,2,BRneg,0.934
2025-01-16,3,BRpos,5.169
2025-01-16,3,BRneg,1.819
2025-01-16,4,BRpos,7.814
2025-01-16,4,BRneg,1.236
2025-01-16,5,BRpos,2.245
2025-01-16,5,BRneg,1.271
2025-01-16,6,BRpos,4.008
2025-01-16,6,BRneg,3.348
2025-01-16,7,BRpos,2.243
2025-01-16,7,BRneg,2.618
2025-01-16,8,BRpos,3.83
2025-01-16,8,BRneg,0.493
2025-01-16,9,BRpos,3.146
2025-01-16,9,BRneg,2.242
2025-01-16,10,BRpos,3.389
2025-01-16,10,BRneg,1.648
2025-01-16,11,BRpos,2.387
2025-01-16,11,BRneg,1.871
2025-01-16,12,BRpos,1.933
2025-01-16,12,BRneg,1.634
2025-01-16,13,BRpos,1.61
2025-01-16,13,BRneg,0.401
2025-01-16,14,BRpos,5.849
2025-01-16,14,BRneg,1.093
2025-01-16,15,BRpos,4.288
2025-01-16,15,BRneg,1.329
2025-01-16,16,BRpos,4.207
2025-01-16,16,BRneg,2.074
2025-01-16,17,BRpos,2.843
2025-01-16,17,BRneg,0.894
2025-01-16,18,BRpos,2.71
2025-01-16,18,BRneg,1.578
2025-01-16,19,BRpos,3.473
2025-01-16,19,BRneg,1.596
2025-01-16,20,BRpos,8.159
2025-01-16,20,BRneg,1.521
2025-01-16,21,BRpos,2.831
2025-01-16,21,BRneg,1.201
2025-01-16,22,BRpos,4.923
2025-01-16,22,BRneg,1.213
2025-01-16,23,BRpos,6.237
2025-01-16,23,BRneg,0.694
2025-01-16,24,BRpos,2.145
2025-01-16,24,BRneg,1.128
2025-01-16,25,BRpos,1.414
2025-01-16,25,BRneg,1.028
2025-01-16,26,BRpos,3.808
2025-01-16,26,BRneg,1.035
2025-01-16,27,BRpos,3.433
2025-01-16,27,BRneg,2.402
2025-01-16,28,BRpos,2.511
2025-01-16,28,BRneg,1.643
2025-01-16,29,BRpos,8.753
2025-01-16,29,BRneg,0.735
2025-01-16,30,BRpos,1.81
2025-01-16,30,BRneg,1.216
2025-01-16,31,BRpos,1.707
2025-01-16,31,BRneg,2.124
2025-01-16,32,BRpos,2.366
2025-01-16,32,BRneg,1.689
2025-01-16,33,BRpos,9.224
2025-01-16,33,BRneg,1.696
2025-01-16,34,BRpos,3.048
2025-01-16,34,BRneg,1.516
2025-01-16,35,BRpos,8.537
2025-01-16,35,BRneg,3.373
2025-01-16,36,BRpos,4.389
2025-01-16,36,BRneg,2.938
2025-01-16,37,BRpos,6.83
2025-01-16,37,BRneg,2.222
2025-01-16,38,BRpos,5.183
2025-01-16,38,BRneg,4.42
2025-01-16,39,BRpos,3.41
2025-01-16,39,BRneg,1.787
2025-01-16,40,BRpos,4.615
2025-01-16,40,BRneg,2.859
2025-01-16,41,BRpos,1.371
2025-01-16,41,BRneg,1.677
2025-01-16,42,BRpos,9.03
2025-01-16,42,BRneg,2.84
2025-01-16,43,BRpos,2.778
2025-01-16,43,BRneg,1.557
2025-01-16,44,BRpos,4.11
2025-01-16,44,BRneg,0.996
2025-01-16,45,BRpos,1.607
2025-01-16,45,BRneg,1.588
2025-01-16,46,BRpos,3.007
2025-01-16,46,BRneg,2.359
2025-01-16,47,BRpos,1.851
2025-01-16,47,BRneg,2.693
2025-01-16,48,BRpos,6.861
2025-01-16,48,BRneg,2.614
2025-01-17,1,BRpos,3.095
2025-01-17,1,BRneg,1.363
2025-01-17,2,BRpos,2.183
2025-01-17,2,BRneg,2.331
2025-01-17,3,BRpos,3.064
2025-01-17,3,BRneg,1.909
2025-01-17,4,BRpos,2.581
2025-01-17,4,BRneg,2.813
2025-01-17,5,BRpos,8.28
2025-01-17,5,BRneg,1.434
2025-01-17,6,BRpos,4.219
2025-01-17,6,BRneg,1.677
2025-01-17,7,BRpos,2.248
2025-01-17,7,BRneg,1.219
2025-01-17,8,BRpos,4.818
